"VISION_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","ƒ´∏ﬁ∂Û ¡æ«’ ∞·∞˙","¿Œº≠∆Æ NG »Æ¿Œ","∞®«’∫Œ ∞·∞˙","ƒ≥∫Ò∆º ∞·∞˙","¡¢√À∫Œ ∞∏_01","¡¢√À∫Œ ∞∏_02","¡¢√À∫Œ ∞∏_03","¡¢√À∫Œ ∞∏_04","¡¢√À∫Œ ∞∏_05","¡¢√À∫Œ ∞∏_06","¡¢√À∫Œ ∞∏_07","¡¢√À∫Œ ∞∏_08","¡¢√À∫Œ ∞∏_09","¡¢√À∫Œ ∞∏_10","¡¢√À∫Œ ∞∏_11","¡¢√À∫Œ ∞∏_12","¡¢√À∫Œ ∞∏_13","¡¢√À∫Œ ∞∏_14","¡¢√À∫Œ ∞∏_15","¡¢√À∫Œ ∞∏_16","¡¢√À∫Œ ∞∏_17","¡¢√À∫Œ ∞∏_18","¡¢√À∫Œ ∞∏_19","¡¢√À∫Œ ∞∏_20","¡¢√À∫Œ ∞∏_21","¡¢√À∫Œ ∞∏_22","¡¢√À∫Œ ∞∏_23","¡¢√À∫Œ ∞∏_24","¡¢√À∫Œ ∞∏_25","¡¢√À∫Œ ∞∏_26","¡¢√À∫Œ ∞∏_27","¡¢√À∫Œ ∞∏_28","¡¢√À∫Œ ∞∏_29","¡¢√À∫Œ ∞∏_30","¡¢√À∫Œ ∞∏_31","¡¢√À∫Œ ∞∏_32","¡¢√À∫Œ ∞∏_33","¡¢√À∫Œ ∞∏_34","¡¢√À∫Œ ∞∏_35","¡¢√À∫Œ ∞∏_36","¡¢√À∫Œ ∞∏_37","¡¢√À∫Œ ∞∏_38","¡¢√À∫Œ ∞∏_39","¡¢√À∫Œ ∞∏_40","¡¢√À∫Œ ∞∏_41","¡¢√À∫Œ ∞∏_42","¡¢√À∫Œ ∞∏_43","¡¢√À∫Œ ∞∏_44","¡¢√À∫Œ ∞∏_45","¡¢√À∫Œ ∞∏_46","¡¢√À∫Œ ∞∏_47","¡¢√À∫Œ ∞∏_48","¡¢√À∫Œ ∞∏_49","¡¢√À∫Œ ∞∏_50","¡¢√À∫Œ ∞∏_51","¡¢√À∫Œ ∞∏_52","¡¢√À∫Œ ∞∏_53","¡¢√À∫Œ ∞∏_54","¡¢√À∫Œ ∞∏_55","¡¢√À∫Œ ∞∏_56","¡¢√À∫Œ ∞∏_57","¡¢√À∫Œ ∞∏_58","¡¢√À∫Œ ∞∏_59","¡¢√À∫Œ ∞∏_60","¡¢√À∫Œ ∞∏_61","¡¢√À∫Œ ∞∏_62","¡¢√À∫Œ ∞∏_63","¡¢√À∫Œ ∞∏_64","¡¢√À∫Œ ∞∏_65","¡¢√À∫Œ ∞∏_66","¡¢√À∫Œ ∞∏_67","¡¢√À∫Œ ∞∏_68","¡¢√À∫Œ ∞∏_69","¡¢√À∫Œ ∞∏_70","¡¢√À∫Œ ∞∏_71","¡¢√À∫Œ ∞∏_72","¡¢√À∫Œ ∞∏_73","¡¢√À∫Œ ∞∏_74","¡¢√À∫Œ ∞∏_75","¡¢√À∫Œ ∞∏_76","¡¢√À∫Œ ∞∏_77","¡¢√À∫Œ ∞∏_78","≥ªø‹√¯ ∞®«’∫Œ_01","≥ªø‹√¯ ∞®«’∫Œ_02","≥ªø‹√¯ ∞®«’∫Œ_03","≥ªø‹√¯ ∞®«’∫Œ_04","≥ªø‹√¯ ∞®«’∫Œ_05","≥ªø‹√¯ ∞®«’∫Œ_06","≥ªø‹√¯ ∞®«’∫Œ_07","≥ªø‹√¯ ∞®«’∫Œ_08","≥ªø‹√¯ ∞®«’∫Œ_09","≥ªø‹√¯ ∞®«’∫Œ_10","≥ªø‹√¯ ∞®«’∫Œ_11","≥ªø‹√¯ ∞®«’∫Œ_12","≥ªø‹√¯ ∞®«’∫Œ_13","≥ªø‹√¯ ∞®«’∫Œ_14","≥ªø‹√¯ ∞®«’∫Œ_15","≥ªø‹√¯ ∞®«’∫Œ_16","≥ªø‹√¯ ∞®«’∫Œ_17","≥ªø‹√¯ ∞®«’∫Œ_18","≥ªø‹√¯ ∞®«’∫Œ_19","≥ªø‹√¯ ∞®«’∫Œ_20","≥ªø‹√¯ ∞®«’∫Œ_21","≥ªø‹√¯ ∞®«’∫Œ_22","≥ªø‹√¯ ∞®«’∫Œ_23","≥ªø‹√¯ ∞®«’∫Œ_24","≥ªø‹√¯ ∞®«’∫Œ_25","≥ªø‹√¯ ∞®«’∫Œ_26","≥ªø‹√¯ ∞®«’∫Œ_27","≥ªø‹√¯ ∞®«’∫Œ_28","≥ªø‹√¯ ∞®«’∫Œ_29","≥ªø‹√¯ ∞®«’∫Œ_30","≥ªø‹√¯ ∞®«’∫Œ_31","≥ªø‹√¯ ∞®«’∫Œ_32","≥ªø‹√¯ ∞®«’∫Œ_33","≥ªø‹√¯ ∞®«’∫Œ_34","≥ªø‹√¯ ∞®«’∫Œ_35","≥ªø‹√¯ ∞®«’∫Œ_36","≥ªø‹√¯ ∞®«’∫Œ_37","≥ªø‹√¯ ∞®«’∫Œ_38","≥ªø‹√¯ ∞®«’∫Œ_39","≥ªø‹√¯ ∞®«’∫Œ_40","≥ªø‹√¯ ∞®«’∫Œ_41","≥ªø‹√¯ ∞®«’∫Œ_42","≥ªø‹√¯ ∞®«’∫Œ_43","≥ªø‹√¯ ∞®«’∫Œ_44","≥ªø‹√¯ ∞®«’∫Œ_45","≥ªø‹√¯ ∞®«’∫Œ_46","≥ªø‹√¯ ∞®«’∫Œ_47","≥ªø‹√¯ ∞®«’∫Œ_48","≥ªø‹√¯ ∞®«’∫Œ_49","≥ªø‹√¯ ∞®«’∫Œ_50","≥ªø‹√¯ ∞®«’∫Œ_51","≥ªø‹√¯ ∞®«’∫Œ_52","≥ªø‹√¯ ∞®«’∫Œ_53","≥ªø‹√¯ ∞®«’∫Œ_54","≥ªø‹√¯ ∞®«’∫Œ_55","≥ªø‹√¯ ∞®«’∫Œ_56","≥ªø‹√¯ ∞®«’∫Œ_57","≥ªø‹√¯ ∞®«’∫Œ_58","≥ªø‹√¯ ∞®«’∫Œ_59","≥ªø‹√¯ ∞®«’∫Œ_60","≥ªø‹√¯ ∞®«’∫Œ_61","≥ªø‹√¯ ∞®«’∫Œ_62","≥ªø‹√¯ ∞®«’∫Œ_63","≥ªø‹√¯ ∞®«’∫Œ_64","≥ªø‹√¯ ∞®«’∫Œ_65","≥ªø‹√¯ ∞®«’∫Œ_66","≥ªø‹√¯ ∞®«’∫Œ_67","≥ªø‹√¯ ∞®«’∫Œ_68","≥ªø‹√¯ ∞®«’∫Œ_69","≥ªø‹√¯ ∞®«’∫Œ_70","≥ªø‹√¯ ∞®«’∫Œ_71","≥ªø‹√¯ ∞®«’∫Œ_72","≥ªø‹√¯ ∞®«’∫Œ_73","≥ªø‹√¯ ∞®«’∫Œ_74","≥ªø‹√¯ ∞®«’∫Œ_75","≥ªø‹√¯ ∞®«’∫Œ_76","≥ªø‹√¯ ∞®«’∫Œ_77","≥ªø‹√¯ ∞®«’∫Œ_78","»¶µÂ¥ŸøÓ ∞∏_01","»¶µÂ¥ŸøÓ ∞∏_02","DM60324","DM60326","DM60328","DM60330","DM60332","DM60334","DM60336","DM60338","DM60340","DM60342","DM60344","DM60346","DM60348","DM60350","DM60352","DM60354","DM60356","DM60358","DM60360","DM60362"
10,2022/07/23,22:56:55,"C227220027      ","N227216007      ",1,1,1,246,246,245,245,243,243,242,242,244,245,247,246,244,245,244,244,242,242,241,240,242,244,247,247,245,245,243,244,243,241,240,241,242,245,241,242,237,238,234,248,246,247,248,250,249,250,252,251,250,252,250,246,245,246,247,249,248,249,250,250,250,251,249,245,245,246,247,248,249,251,251,250,250,251,249,246,246,245,1129,1129,1127,1126,1125,1124,1124,1124,1123,1123,1124,1124,1122,1124,1123,1122,1122,1122,1122,1122,1121,1122,1121,1122,1121,1122,1122,1122,1123,1123,1123,1122,1123,1124,1124,1126,1127,1128,1129,663,664,663,661,663,662,662,660,659,661,659,661,664,667,664,663,661,660,660,658,658,658,656,658,661,662,660,659,657,657,656,657,657,655,655,657,661,661,664,999,993,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
11,2022/07/23,22:56:55,"C227220027      ","N227216007      ",0,0,0,242,241,242,243,247,247,244,245,243,245,243,243,240,240,244,244,247,246,245,245,243,245,243,242,242,241,243,245,247,247,242,243,240,241,237,238,234,236,232,252,251,251,250,252,250,245,243,245,245,247,248,248,250,249,252,252,249,246,244,244,245,248,249,251,251,251,251,253,250,246,245,245,248,250,288,251,253,251,1126,1125,1123,1124,1124,1123,1121,1122,1122,1121,1120,1120,1120,1120,1119,1120,1121,1121,1120,1120,1119,1119,1118,1120,1119,1120,1118,1120,1119,1121,1121,1121,1122,1123,1121,1118,1123,1125,1125,661,661,658,659,662,664,667,669,667,666,664,662,662,660,660,657,658,661,663,665,664,663,660,659,658,656,655,657,654,657,661,662,661,660,656,605,656,657,657,976,989,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
12,2022/07/23,22:56:56,"C227220027      ","N227216007      ",1,1,1,248,247,245,245,244,243,242,241,242,244,249,246,246,246,244,244,242,241,239,241,242,244,248,247,243,244,244,245,242,241,241,240,241,242,238,240,234,236,232,250,247,248,247,249,250,250,250,251,250,252,250,245,245,246,246,247,248,249,249,249,249,250,249,245,245,245,246,248,249,250,251,250,250,251,249,246,244,244,1130,1129,1128,1125,1123,1123,1122,1121,1121,1120,1121,1121,1119,1120,1120,1118,1118,1118,1118,1119,1117,1118,1116,1117,1117,1117,1119,1117,1117,1117,1117,1118,1118,1119,1120,1121,1120,1124,1125,665,666,664,662,664,663,662,662,659,660,659,661,665,665,664,663,661,660,659,657,656,657,655,656,659,661,660,658,655,655,654,653,653,653,652,655,658,660,663,996,994,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
13,2022/07/23,22:56:56,"C227220027      ","N227216007      ",1,1,1,243,243,243,245,248,248,246,246,245,245,244,243,242,243,244,246,248,247,246,246,244,244,244,243,242,242,244,245,249,247,245,245,242,242,238,240,236,238,235,252,253,253,251,253,252,246,245,246,246,248,249,249,250,250,250,253,250,246,244,245,245,246,250,250,251,250,251,252,251,247,245,246,247,250,250,251,252,252,1128,1128,1127,1126,1127,1126,1124,1124,1124,1123,1123,1122,1122,1122,1121,1123,1123,1123,1122,1123,1122,1121,1120,1122,1121,1121,1121,1121,1122,1124,1122,1122,1123,1123,1123,1124,1124,1125,1126,660,660,658,658,661,663,667,668,666,666,664,662,662,660,660,660,658,661,664,665,664,664,662,659,658,656,656,655,654,656,659,661,659,658,656,657,658,658,658,1001,999,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
14,2022/07/23,22:56:56,"C227220027      ","N227216007      ",1,1,1,247,247,246,245,244,243,242,241,245,245,248,247,245,245,244,244,242,242,241,240,241,244,248,249,245,246,244,244,243,243,242,243,244,245,242,242,238,239,236,247,246,247,248,249,249,250,252,251,251,253,249,246,244,245,246,248,248,249,251,250,250,250,250,247,245,247,247,248,250,251,251,251,248,251,249,246,245,244,1129,1128,1126,1126,1124,1124,1124,1123,1122,1122,1123,1122,1121,1122,1122,1121,1122,1121,1122,1122,1122,1122,1121,1123,1121,1122,1123,1122,1121,1123,1122,1122,1123,1123,1125,1127,1126,1128,1128,664,664,663,661,664,663,662,659,660,659,658,661,664,665,664,662,661,660,660,657,658,657,656,657,659,661,659,659,656,655,655,655,654,655,654,656,660,661,663,994,993,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
15,2022/07/23,22:56:56,"C227220027      ","N227216007      ",1,1,1,244,243,244,244,249,249,246,246,244,244,244,242,241,240,242,245,247,246,244,245,243,243,243,242,242,241,243,244,246,246,241,242,239,240,236,237,233,235,232,251,251,252,252,253,250,246,244,246,247,249,249,249,251,251,250,250,248,245,243,244,245,246,249,250,250,249,249,252,249,246,244,245,247,248,248,250,252,251,1126,1124,1123,1122,1122,1121,1120,1120,1120,1119,1119,1119,1117,1117,1117,1117,1118,1118,1117,1118,1118,1117,1117,1118,1117,1118,1116,1118,1119,1119,1119,1120,1122,1122,1121,1122,1122,1125,1126,660,658,656,657,659,662,666,667,665,663,661,661,660,658,657,658,657,660,663,665,664,663,661,658,657,656,655,657,654,657,660,662,661,660,659,658,657,657,658,977,990,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
16,2022/07/23,22:56:57,"C227220027      ","N227216007      ",0,0,0,249,248,246,247,245,243,242,243,244,247,250,249,246,247,245,244,242,240,240,242,242,245,248,248,247,247,245,246,244,243,242,243,240,241,237,239,233,235,231,248,245,247,246,249,249,249,250,250,251,252,249,246,245,246,246,247,248,249,250,249,251,251,249,247,245,246,246,249,249,250,250,250,251,256,-2147483648,246,246,245,1128,1125,1125,1124,1122,1122,1120,1120,1118,1118,1118,1118,1117,1118,1118,1116,1115,1117,1116,1116,1115,1116,1116,1116,1116,1117,1118,1117,1117,1117,1117,1117,1117,1118,1119,1116,1122,1123,1125,664,666,663,663,664,663,662,660,659,659,657,660,663,664,662,662,660,659,658,656,656,656,655,656,659,660,659,658,656,655,655,653,653,652,648,616,659,659,662,998,998,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
17,2022/07/23,22:56:57,"C227220027      ","N227216007      ",0,0,0,245,245,245,246,250,249,247,247,246,247,245,243,243,243,245,248,250,249,246,248,245,245,245,243,242,242,246,246,248,249,244,245,242,242,238,240,236,237,234,253,253,253,255,256,253,249,246,248,248,249,250,249,251,251,251,252,250,246,244,245,246,247,250,250,251,251,252,253,249,247,245,246,247,249,276,251,251,251,1128,1126,1126,1126,1127,1126,1124,1124,1124,1123,1122,1122,1121,1121,1120,1121,1121,1122,1119,1120,1121,1121,1120,1121,1119,1120,1119,1120,1121,1121,1120,1121,1122,1123,1123,1121,1123,1124,1125,659,657,657,655,659,662,664,667,664,664,662,662,662,659,659,659,658,660,663,665,664,662,661,659,658,655,655,655,654,657,659,660,659,659,657,605,657,657,657,996,1000,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
18,2022/07/23,22:56:57,"C227220027      ","N227216007      ",0,0,0,248,248,246,245,246,243,243,242,244,247,249,248,246,245,245,246,243,243,241,241,243,245,250,250,248,249,246,246,245,244,243,244,245,245,242,242,237,239,235,249,246,248,247,249,250,249,251,250,251,253,249,246,244,245,246,247,248,249,250,250,249,251,249,246,245,245,247,248,249,251,251,250,249,254,274,248,246,244,1128,1128,1127,1125,1125,1125,1123,1124,1123,1123,1124,1124,1122,1123,1122,1122,1122,1123,1122,1122,1121,1121,1122,1122,1121,1122,1122,1122,1122,1122,1122,1122,1122,1123,1124,1122,1126,1128,1129,663,665,663,662,664,663,663,660,661,660,659,663,664,667,665,663,662,661,661,659,658,658,656,657,660,661,660,659,656,655,656,655,654,655,650,610,659,661,662,995,993,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
19,2022/07/23,22:56:58,"C227220027      ","N227216007      ",1,1,1,245,242,244,245,249,248,247,247,244,245,245,242,241,242,244,246,247,248,246,246,245,246,245,243,243,242,245,247,248,247,243,244,240,241,236,239,234,236,233,250,252,252,251,253,250,246,244,245,246,248,249,249,250,249,252,252,249,245,244,244,246,246,249,250,250,250,250,252,250,248,245,245,247,248,250,249,252,251,1127,1126,1125,1123,1125,1124,1123,1122,1123,1122,1121,1122,1120,1121,1119,1122,1121,1121,1119,1121,1120,1120,1120,1120,1120,1120,1119,1120,1120,1120,1121,1122,1122,1122,1122,1124,1124,1125,1126,661,661,658,659,661,664,667,669,668,665,663,662,662,660,659,658,658,661,664,666,664,663,661,659,659,656,655,656,654,656,659,662,662,660,658,657,658,657,658,974,989,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
20,2022/07/23,22:56:58,"C227220027      ","N227216007      ",1,1,1,247,248,245,246,244,243,243,242,243,245,249,248,247,248,246,246,244,242,241,242,243,245,249,249,246,247,245,245,245,242,243,242,242,242,238,239,235,236,232,250,247,248,247,249,251,250,251,252,253,253,250,247,245,246,246,248,248,249,250,250,251,251,249,247,246,246,248,248,250,250,251,250,251,251,250,247,246,246,1130,1129,1126,1126,1124,1124,1121,1121,1120,1122,1122,1121,1120,1121,1120,1119,1118,1119,1118,1118,1118,1118,1118,1119,1118,1119,1120,1119,1119,1118,1118,1119,1119,1119,1120,1123,1123,1124,1126,664,665,664,663,664,664,663,661,659,659,659,661,664,665,664,662,661,660,660,657,656,656,655,657,660,661,660,658,656,655,655,653,654,652,652,656,658,660,662,999,995,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
21,2022/07/23,22:56:58,"C227220027      ","N227216007      ",1,1,1,246,243,245,246,249,249,247,248,246,247,245,244,244,243,245,248,249,249,246,247,244,245,245,244,243,243,244,246,249,249,245,246,242,244,240,241,237,239,235,253,253,255,253,256,253,248,246,247,247,248,249,250,251,252,251,253,250,247,245,245,245,246,250,250,251,251,251,253,250,248,246,246,248,249,250,251,252,252,1129,1128,1127,1128,1127,1128,1124,1124,1125,1123,1121,1122,1122,1122,1122,1123,1123,1124,1122,1122,1123,1122,1121,1122,1121,1122,1121,1121,1121,1123,1122,1123,1124,1124,1123,1125,1125,1126,1127,660,659,656,658,660,664,666,667,666,665,664,663,662,660,660,660,658,661,663,665,664,664,662,659,658,656,656,655,654,657,659,661,659,659,656,657,658,658,657,995,998,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
22,2022/07/23,22:56:59,"C227220027      ","N227216007      ",1,1,1,247,248,245,246,245,244,243,242,244,245,249,248,245,245,245,244,242,242,243,240,243,245,248,249,246,247,245,245,244,244,244,243,244,246,242,242,238,239,234,250,247,248,247,250,251,251,252,251,250,252,250,246,244,246,248,248,249,250,250,250,250,251,251,248,245,246,247,250,251,252,252,251,250,253,250,248,246,246,1129,1128,1127,1126,1125,1126,1126,1125,1123,1124,1125,1125,1123,1123,1124,1124,1123,1124,1123,1122,1122,1123,1123,1123,1123,1123,1123,1123,1123,1123,1124,1124,1123,1125,1125,1127,1127,1128,1128,662,664,662,661,663,663,662,659,659,661,659,662,664,666,665,663,661,660,660,658,657,658,656,657,659,661,660,659,656,655,655,656,654,655,653,656,659,661,662,995,992,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
23,2022/07/23,22:56:59,"C227220027      ","N227216007      ",1,1,1,245,240,244,244,248,247,245,245,245,245,245,243,241,242,242,244,247,246,244,244,243,244,243,242,242,240,243,245,247,247,243,244,240,241,237,238,234,236,233,251,252,251,253,253,251,246,244,246,246,249,248,249,251,250,252,251,249,244,244,244,246,246,249,250,251,251,250,253,249,247,245,245,247,249,250,250,252,252,1128,1125,1125,1124,1125,1124,1122,1123,1122,1122,1121,1122,1120,1120,1119,1120,1121,1122,1120,1120,1121,1121,1120,1120,1120,1120,1119,1120,1120,1122,1120,1122,1123,1122,1122,1123,1124,1125,1126,661,662,658,657,661,664,667,668,666,665,663,663,662,659,659,658,659,661,665,666,665,663,662,659,659,656,656,657,654,657,659,662,661,660,658,657,658,658,659,978,989,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
24,2022/07/23,22:56:59,"C227220027      ","N227216007      ",1,1,1,246,245,245,244,243,240,241,241,240,244,248,244,244,245,244,244,242,239,241,240,241,243,247,246,243,244,243,244,241,242,241,240,240,241,238,239,234,236,233,248,246,248,248,248,249,250,250,251,250,251,248,245,244,246,245,247,247,249,249,248,250,249,249,246,245,245,246,247,249,249,250,250,251,252,250,246,246,246,1128,1128,1128,1127,1124,1123,1121,1122,1122,1120,1121,1119,1120,1120,1119,1119,1118,1118,1118,1119,1117,1118,1117,1118,1117,1117,1119,1118,1117,1118,1117,1118,1118,1119,1120,1121,1122,1124,1126,665,667,664,663,665,664,663,662,660,661,660,662,665,666,664,664,662,661,660,658,658,658,656,658,660,661,660,659,657,655,655,654,654,653,652,655,659,661,662,999,992,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
25,2022/07/23,22:57:00,"C227220027      ","N227216007      ",1,1,1,243,241,244,244,248,246,243,244,244,244,243,242,243,241,243,244,247,246,244,245,243,244,242,241,241,240,244,245,249,247,244,246,242,243,238,240,236,238,235,252,253,253,252,254,251,246,245,246,246,247,249,250,250,250,249,251,249,245,243,244,244,245,249,250,250,250,251,253,249,247,246,245,247,248,249,250,252,252,1129,1127,1127,1127,1126,1126,1124,1123,1125,1123,1121,1122,1123,1122,1121,1121,1122,1122,1122,1122,1122,1121,1120,1121,1121,1121,1121,1121,1122,1123,1121,1123,1123,1124,1123,1124,1124,1125,1126,662,661,658,659,660,663,666,668,667,666,663,663,663,661,661,661,659,662,664,667,665,664,662,659,659,657,657,656,654,658,659,661,660,659,658,658,659,660,661,993,998,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
26,2022/07/23,22:57:00,"C227220027      ","N227216007      ",0,1,1,246,246,246,245,244,243,241,241,242,244,247,246,245,246,245,245,243,242,242,241,242,244,249,249,245,246,244,244,243,243,242,241,243,245,243,244,239,240,237,248,245,247,247,248,250,249,250,250,250,252,249,245,244,246,246,248,249,249,249,250,250,251,249,246,245,246,247,249,249,251,250,250,250,252,250,246,247,246,1130,1130,1127,1127,1126,1125,1124,1124,1123,1123,1123,1124,1123,1123,1123,1122,1122,1123,1122,1123,1122,1123,1123,1123,1122,1122,1123,1123,1123,1123,1122,1123,1123,1125,1124,1127,1127,1129,1131,664,665,663,661,664,662,662,660,660,660,658,661,663,665,664,663,660,659,660,658,656,657,655,656,659,660,659,657,656,656,656,657,655,654,652,655,660,660,663,995,998,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
27,2022/07/23,22:57:00,"C227220027      ","N227216007      ",1,1,1,245,241,245,245,248,248,245,246,244,244,244,242,242,241,243,244,246,246,245,244,243,244,242,241,241,240,243,244,247,246,242,243,240,240,237,237,233,235,233,251,252,252,250,253,249,244,243,245,246,248,248,249,250,249,249,250,247,244,243,244,244,246,248,249,251,251,249,251,248,246,245,246,246,248,249,251,251,250,1128,1126,1125,1124,1125,1124,1122,1123,1123,1121,1122,1121,1120,1120,1120,1120,1120,1120,1120,1119,1121,1119,1119,1120,1120,1120,1119,1120,1120,1120,1121,1122,1123,1122,1122,1123,1123,1125,1126,661,661,658,659,661,664,668,669,668,665,663,663,662,659,659,660,659,662,665,666,665,664,662,659,659,657,655,657,655,658,660,662,662,660,659,658,657,658,660,976,990,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
28,2022/07/23,22:57:01,"C227220027      ","N227216007      ",0,0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,"","?","","","","","?","","","","","P","","","",0,0,0,0,0
29,2022/07/23,22:57:01,"C227220027      ","N227216007      ",0,0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,"","?","","","","","?","","","","","E","","","",0,0,0,0,0
