"VISION_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","ƒ´∏ﬁ∂Û ¡æ«’ ∞·∞˙","¿Œº≠∆Æ NG »Æ¿Œ","∞®«’∫Œ ∞·∞˙","ƒ≥∫Ò∆º ∞·∞˙","¡¢√À∫Œ ∞∏_01","¡¢√À∫Œ ∞∏_02","¡¢√À∫Œ ∞∏_03","¡¢√À∫Œ ∞∏_04","¡¢√À∫Œ ∞∏_05","¡¢√À∫Œ ∞∏_06","¡¢√À∫Œ ∞∏_07","¡¢√À∫Œ ∞∏_08","¡¢√À∫Œ ∞∏_09","¡¢√À∫Œ ∞∏_10","¡¢√À∫Œ ∞∏_11","¡¢√À∫Œ ∞∏_12","¡¢√À∫Œ ∞∏_13","¡¢√À∫Œ ∞∏_14","¡¢√À∫Œ ∞∏_15","¡¢√À∫Œ ∞∏_16","¡¢√À∫Œ ∞∏_17","¡¢√À∫Œ ∞∏_18","¡¢√À∫Œ ∞∏_19","¡¢√À∫Œ ∞∏_20","¡¢√À∫Œ ∞∏_21","¡¢√À∫Œ ∞∏_22","¡¢√À∫Œ ∞∏_23","¡¢√À∫Œ ∞∏_24","¡¢√À∫Œ ∞∏_25","¡¢√À∫Œ ∞∏_26","¡¢√À∫Œ ∞∏_27","¡¢√À∫Œ ∞∏_28","¡¢√À∫Œ ∞∏_29","¡¢√À∫Œ ∞∏_30","¡¢√À∫Œ ∞∏_31","¡¢√À∫Œ ∞∏_32","¡¢√À∫Œ ∞∏_33","¡¢√À∫Œ ∞∏_34","¡¢√À∫Œ ∞∏_35","¡¢√À∫Œ ∞∏_36","¡¢√À∫Œ ∞∏_37","¡¢√À∫Œ ∞∏_38","¡¢√À∫Œ ∞∏_39","¡¢√À∫Œ ∞∏_40","¡¢√À∫Œ ∞∏_41","¡¢√À∫Œ ∞∏_42","¡¢√À∫Œ ∞∏_43","¡¢√À∫Œ ∞∏_44","¡¢√À∫Œ ∞∏_45","¡¢√À∫Œ ∞∏_46","¡¢√À∫Œ ∞∏_47","¡¢√À∫Œ ∞∏_48","¡¢√À∫Œ ∞∏_49","¡¢√À∫Œ ∞∏_50","¡¢√À∫Œ ∞∏_51","¡¢√À∫Œ ∞∏_52","¡¢√À∫Œ ∞∏_53","¡¢√À∫Œ ∞∏_54","¡¢√À∫Œ ∞∏_55","¡¢√À∫Œ ∞∏_56","¡¢√À∫Œ ∞∏_57","¡¢√À∫Œ ∞∏_58","¡¢√À∫Œ ∞∏_59","¡¢√À∫Œ ∞∏_60","¡¢√À∫Œ ∞∏_61","¡¢√À∫Œ ∞∏_62","¡¢√À∫Œ ∞∏_63","¡¢√À∫Œ ∞∏_64","¡¢√À∫Œ ∞∏_65","¡¢√À∫Œ ∞∏_66","¡¢√À∫Œ ∞∏_67","¡¢√À∫Œ ∞∏_68","¡¢√À∫Œ ∞∏_69","¡¢√À∫Œ ∞∏_70","¡¢√À∫Œ ∞∏_71","¡¢√À∫Œ ∞∏_72","¡¢√À∫Œ ∞∏_73","¡¢√À∫Œ ∞∏_74","¡¢√À∫Œ ∞∏_75","¡¢√À∫Œ ∞∏_76","¡¢√À∫Œ ∞∏_77","¡¢√À∫Œ ∞∏_78","≥ªø‹√¯ ∞®«’∫Œ_01","≥ªø‹√¯ ∞®«’∫Œ_02","≥ªø‹√¯ ∞®«’∫Œ_03","≥ªø‹√¯ ∞®«’∫Œ_04","≥ªø‹√¯ ∞®«’∫Œ_05","≥ªø‹√¯ ∞®«’∫Œ_06","≥ªø‹√¯ ∞®«’∫Œ_07","≥ªø‹√¯ ∞®«’∫Œ_08","≥ªø‹√¯ ∞®«’∫Œ_09","≥ªø‹√¯ ∞®«’∫Œ_10","≥ªø‹√¯ ∞®«’∫Œ_11","≥ªø‹√¯ ∞®«’∫Œ_12","≥ªø‹√¯ ∞®«’∫Œ_13","≥ªø‹√¯ ∞®«’∫Œ_14","≥ªø‹√¯ ∞®«’∫Œ_15","≥ªø‹√¯ ∞®«’∫Œ_16","≥ªø‹√¯ ∞®«’∫Œ_17","≥ªø‹√¯ ∞®«’∫Œ_18","≥ªø‹√¯ ∞®«’∫Œ_19","≥ªø‹√¯ ∞®«’∫Œ_20","≥ªø‹√¯ ∞®«’∫Œ_21","≥ªø‹√¯ ∞®«’∫Œ_22","≥ªø‹√¯ ∞®«’∫Œ_23","≥ªø‹√¯ ∞®«’∫Œ_24","≥ªø‹√¯ ∞®«’∫Œ_25","≥ªø‹√¯ ∞®«’∫Œ_26","≥ªø‹√¯ ∞®«’∫Œ_27","≥ªø‹√¯ ∞®«’∫Œ_28","≥ªø‹√¯ ∞®«’∫Œ_29","≥ªø‹√¯ ∞®«’∫Œ_30","≥ªø‹√¯ ∞®«’∫Œ_31","≥ªø‹√¯ ∞®«’∫Œ_32","≥ªø‹√¯ ∞®«’∫Œ_33","≥ªø‹√¯ ∞®«’∫Œ_34","≥ªø‹√¯ ∞®«’∫Œ_35","≥ªø‹√¯ ∞®«’∫Œ_36","≥ªø‹√¯ ∞®«’∫Œ_37","≥ªø‹√¯ ∞®«’∫Œ_38","≥ªø‹√¯ ∞®«’∫Œ_39","≥ªø‹√¯ ∞®«’∫Œ_40","≥ªø‹√¯ ∞®«’∫Œ_41","≥ªø‹√¯ ∞®«’∫Œ_42","≥ªø‹√¯ ∞®«’∫Œ_43","≥ªø‹√¯ ∞®«’∫Œ_44","≥ªø‹√¯ ∞®«’∫Œ_45","≥ªø‹√¯ ∞®«’∫Œ_46","≥ªø‹√¯ ∞®«’∫Œ_47","≥ªø‹√¯ ∞®«’∫Œ_48","≥ªø‹√¯ ∞®«’∫Œ_49","≥ªø‹√¯ ∞®«’∫Œ_50","≥ªø‹√¯ ∞®«’∫Œ_51","≥ªø‹√¯ ∞®«’∫Œ_52","≥ªø‹√¯ ∞®«’∫Œ_53","≥ªø‹√¯ ∞®«’∫Œ_54","≥ªø‹√¯ ∞®«’∫Œ_55","≥ªø‹√¯ ∞®«’∫Œ_56","≥ªø‹√¯ ∞®«’∫Œ_57","≥ªø‹√¯ ∞®«’∫Œ_58","≥ªø‹√¯ ∞®«’∫Œ_59","≥ªø‹√¯ ∞®«’∫Œ_60","≥ªø‹√¯ ∞®«’∫Œ_61","≥ªø‹√¯ ∞®«’∫Œ_62","≥ªø‹√¯ ∞®«’∫Œ_63","≥ªø‹√¯ ∞®«’∫Œ_64","≥ªø‹√¯ ∞®«’∫Œ_65","≥ªø‹√¯ ∞®«’∫Œ_66","≥ªø‹√¯ ∞®«’∫Œ_67","≥ªø‹√¯ ∞®«’∫Œ_68","≥ªø‹√¯ ∞®«’∫Œ_69","≥ªø‹√¯ ∞®«’∫Œ_70","≥ªø‹√¯ ∞®«’∫Œ_71","≥ªø‹√¯ ∞®«’∫Œ_72","≥ªø‹√¯ ∞®«’∫Œ_73","≥ªø‹√¯ ∞®«’∫Œ_74","≥ªø‹√¯ ∞®«’∫Œ_75","≥ªø‹√¯ ∞®«’∫Œ_76","≥ªø‹√¯ ∞®«’∫Œ_77","≥ªø‹√¯ ∞®«’∫Œ_78","»¶µÂ¥ŸøÓ ∞∏_01","»¶µÂ¥ŸøÓ ∞∏_02","DM60324","DM60326","DM60328","DM60330","DM60332","DM60334","DM60336","DM60338","DM60340","DM60342","DM60344","DM60346","DM60348","DM60350","DM60352","DM60354","DM60356","DM60358","DM60360","DM60362"
10,2022/07/22,18:32:41,"C227220031      ","N227204016      ",1,1,1,221,219,225,220,229,233,226,240,226,221,223,221,221,223,225,221,228,232,226,239,235,221,224,223,223,222,226,224,232,233,229,241,233,225,225,223,224,224,226,255,258,262,252,250,256,256,252,256,255,258,259,256,260,265,253,250,256,255,253,254,252,253,253,249,254,258,247,246,253,255,250,251,249,251,257,252,257,260,1116,1117,1118,1120,1119,1119,1118,1117,1116,1116,1116,1115,1116,1116,1115,1117,1117,1116,1117,1115,1115,1115,1115,1114,1114,1115,1115,1117,1116,1116,1115,1115,1115,1115,1116,1115,1116,1116,1115,658,657,649,667,671,662,658,661,660,665,659,661,659,656,652,667,670,661,661,658,658,665,660,664,663,659,658,671,670,663,657,658,662,667,663,660,662,658,654,993,980,1,"","4","","","","","D","","","","","O","","","",0,0,0,0,0
11,2022/07/22,18:32:42,"C227220031      ","N227204016      ",0,0,0,228,244,239,221,226,221,224,230,225,223,226,232,227,240,235,225,227,226,227,225,229,223,224,233,229,240,237,225,234,226,231,230,231,225,226,233,232,235,230,249,249,250,249,252,249,249,255,239,230,232,238,239,237,240,239,249,248,245,251,249,245,243,251,253,253,254,254,254,253,252,255,258,255,253,-2147483648,262,257,257,1125,1125,1125,1124,1124,1123,1123,1123,1121,1122,1122,1123,1120,1120,1120,1119,1120,1120,1120,1121,1119,1121,1120,1121,1119,1120,1120,1119,1119,1119,1119,1121,1120,1122,1123,-2147483648,1122,1120,1121,669,668,668,673,668,674,669,662,678,688,690,685,680,680,678,678,667,670,669,664,664,676,678,669,661,661,661,664,658,664,662,658,656,668,668,618,654,654,661,999,995,1,"","4","","","","","E","","","","","P","","","",0,0,0,0,0
12,2022/07/22,18:32:42,"C227220031      ","N227204016      ",0,0,0,231,231,223,218,226,232,228,242,225,225,225,221,223,224,224,222,226,233,229,240,232,222,223,223,225,224,226,225,227,232,229,238,236,229,231,226,231,227,228,251,253,255,247,246,251,254,252,252,247,251,251,249,253,253,247,249,254,255,252,255,251,255,252,253,254,258,248,249,253,254,256,257,256,258,305,256,260,261,1117,1116,1116,1118,1116,1117,1115,1115,1113,1112,1112,1110,1111,1112,1110,1112,1112,1112,1111,1110,1110,1110,1111,1110,1111,1111,1112,1114,1114,1114,1114,1113,1114,1114,1116,1107,1116,1116,1115,660,658,660,672,673,664,659,658,667,673,667,673,670,667,666,674,664,659,655,655,652,661,653,661,656,656,656,667,668,661,659,652,654,658,654,748,656,654,653,992,999,1,"","4","","","","","F","","","","","P","","","",0,0,0,0,0
13,2022/07/22,18:32:42,"C227220031      ","N227204016      ",0,0,0,232,232,227,225,229,227,227,225,226,222,225,235,229,244,240,222,236,229,234,234,231,228,229,231,226,239,235,233,233,224,233,227,227,223,227,234,231,234,229,237,236,236,236,237,238,234,240,243,229,232,237,236,234,236,235,251,251,250,253,255,245,245,249,251,249,252,250,252,254,251,248,251,242,248,313,252,253,253,1118,1118,1117,1116,1116,1114,1114,1116,1116,1117,1117,1117,1116,1117,1116,1116,1117,1116,1118,1117,1117,1119,1117,1117,1117,1118,1117,1118,1119,1118,1117,1120,1118,1118,1121,1113,1119,1120,1119,685,685,689,690,685,690,688,684,673,684,687,679,677,679,678,678,664,669,665,662,662,671,679,673,664,665,665,670,666,669,666,669,669,679,682,616,661,660,663,993,1001,1,"","4","","","","","G","","","","","P","","","",0,0,0,0,0
14,2022/07/22,18:32:42,"C227220031      ","N227204016      ",0,0,0,235,233,234,232,228,229,238,238,240,238,238,234,239,239,229,236,233,237,238,245,242,234,239,230,231,232,233,229,232,236,237,241,238,231,232,223,225,225,227,247,251,254,246,247,251,251,251,248,248,250,251,250,255,257,249,247,252,252,250,253,252,253,248,246,252,258,246,245,252,253,237,240,241,242,317,242,246,254,1124,1125,1125,1126,1125,1126,1125,1125,1125,1125,1125,1123,1125,1125,1125,1126,1126,1125,1125,1125,1124,1124,1124,1123,1123,1125,1123,1126,1126,1126,1125,1124,1125,1126,1127,1120,1127,1127,1126,677,675,672,682,688,682,670,670,673,674,670,673,669,664,664,673,680,671,669,669,666,671,665,674,672,668,664,675,683,673,664,680,681,684,680,619,681,678,672,1008,1002,1,"","4","","","","","H","","","","","P","","","",0,0,0,0,0
15,2022/07/22,18:32:43,"C227220031      ","N227204016      ",1,1,1,242,244,239,232,240,237,240,239,233,233,236,235,242,241,240,235,232,229,230,228,229,228,226,237,236,244,242,238,241,237,239,240,239,236,234,233,238,239,235,240,237,238,238,239,239,238,242,256,250,245,253,255,253,254,251,248,251,247,251,255,247,245,246,247,245,246,244,247,248,247,252,248,250,243,254,256,253,254,1124,1124,1123,1122,1122,1120,1122,1122,1122,1124,1123,1123,1123,1122,1122,1122,1121,1119,1120,1120,1120,1121,1121,1123,1123,1122,1123,1122,1123,1122,1124,1124,1124,1125,1125,1125,1125,1126,1126,676,678,678,682,677,678,678,674,659,668,674,668,663,664,663,668,676,678,677,676,672,681,688,676,667,668,668,674,667,673,671,665,664,670,684,672,664,667,671,1001,999,1,"","4","","","","","A","","","","","P","","","",0,0,0,0,0
16,2022/07/22,18:32:46,"C227220031      ","N227204016      ",0,0,0,234,234,236,231,227,227,234,237,235,232,235,231,233,229,231,220,227,228,228,236,232,234,237,232,234,235,234,224,234,233,234,239,233,233,233,233,234,233,236,250,254,256,247,248,252,252,251,246,245,250,250,247,253,257,247,241,249,249,247,248,247,249,253,251,257,261,250,251,256,258,255,257,256,257,315,257,261,263,1125,1125,1125,1127,1125,1125,1125,1126,1126,1125,1126,1124,1125,1125,1124,1125,1124,1125,1124,1125,1124,1125,1125,1124,1125,1126,1126,1127,1127,1127,1126,1127,1127,1127,1127,1121,1126,1126,1127,673,668,664,680,682,679,670,671,677,681,673,678,677,673,670,682,689,682,673,674,677,678,673,673,671,665,663,676,677,673,661,668,669,674,670,750,667,667,661,1010,987,1,"","4","","","","","B","","","","","P","","","",0,0,0,0,0
17,2022/07/22,18:32:49,"C227220031      ","N227204016      ",0,0,0,242,244,240,237,242,239,238,239,236,234,232,232,236,241,236,237,237,234,236,237,236,229,234,226,233,232,228,227,231,226,229,229,232,229,227,227,227,229,225,252,251,252,251,253,254,251,257,254,246,243,248,249,247,248,245,252,253,250,256,258,248,249,239,240,239,240,237,240,241,240,250,253,244,244,314,252,249,249,1121,1120,1121,1120,1122,1120,1119,1119,1119,1120,1120,1119,1118,1118,1117,1117,1117,1116,1117,1118,1118,1118,1118,1115,1115,1116,1115,1114,1115,1114,1114,1116,1116,1118,1117,1111,1115,1116,1116,662,662,661,667,666,665,664,660,661,672,679,672,669,670,669,671,664,664,664,659,657,668,670,688,677,681,681,686,681,683,680,670,669,679,683,620,667,670,672,1000,999,1,"","4","","","","","C","","","","","P","","","",0,0,0,0,0
18,2022/07/22,18:32:52,"C227220031      ","N227204016      ",1,1,1,230,227,232,218,231,233,226,239,226,220,223,222,220,222,225,220,229,232,226,241,233,227,228,223,222,224,224,221,227,233,229,241,234,224,224,222,222,226,227,256,260,264,253,250,255,254,253,255,255,258,258,256,260,262,254,250,253,254,252,252,251,252,251,249,254,258,246,246,254,254,248,248,248,252,255,250,257,261,1117,1117,1119,1120,1119,1119,1118,1117,1117,1116,1118,1117,1116,1116,1116,1118,1118,1117,1116,1117,1116,1116,1116,1115,1115,1116,1116,1118,1117,1117,1115,1116,1116,1115,1116,1116,1116,1117,1116,657,656,649,666,670,663,660,661,661,665,658,660,661,657,652,668,670,665,663,660,662,665,661,667,666,660,659,673,671,664,657,659,663,667,662,662,666,658,652,994,978,1,"","4","","","","","D","","","","","O","","","",0,0,0,0,0
19,2022/07/22,18:32:55,"C227220031      ","N227204016      ",1,1,1,228,245,239,222,230,221,224,226,227,224,226,233,227,240,237,229,230,226,231,225,229,224,223,233,230,243,239,229,235,225,231,228,230,225,233,235,232,234,229,247,250,250,251,252,250,249,254,241,231,235,237,237,237,237,239,246,248,245,250,248,243,243,251,253,252,253,254,253,253,251,254,259,253,254,257,258,257,256,1124,1125,1124,1125,1124,1122,1122,1122,1121,1124,1123,1122,1119,1120,1119,1119,1120,1121,1119,1120,1119,1120,1121,1119,1119,1119,1119,1119,1120,1119,1118,1120,1120,1120,1121,1121,1120,1120,1120,668,666,667,670,668,672,668,662,677,686,689,684,680,681,679,678,669,672,669,664,666,674,677,669,662,661,660,663,659,665,663,657,656,666,666,664,655,654,661,1001,996,1,"","4","","","","","E","","","","","B","","","",0,0,0,0,0
20,2022/07/22,18:32:56,"C227220031      ","N227204016      ",1,1,1,231,235,217,217,230,233,227,242,225,223,226,224,226,224,224,225,222,230,228,241,232,221,224,223,226,224,226,225,228,233,228,240,237,229,231,226,236,234,228,252,254,254,249,248,252,254,253,250,247,252,251,250,254,255,247,249,255,255,252,255,252,257,254,253,255,257,249,247,255,254,258,257,256,258,259,256,260,262,1117,1117,1117,1117,1117,1117,1114,1115,1114,1113,1113,1112,1112,1112,1111,1112,1112,1112,1111,1111,1111,1111,1111,1110,1111,1112,1112,1113,1113,1113,1112,1113,1113,1113,1115,1114,1115,1115,1115,658,658,660,671,672,663,657,657,669,673,665,672,668,665,665,670,665,658,654,652,651,659,651,658,653,655,654,667,666,660,655,648,651,654,651,656,654,652,650,994,999,1,"","4","","","","","F","","","","","P","","","",0,0,0,0,0
21,2022/07/22,18:32:56,"C227220031      ","N227204016      ",1,1,1,232,232,229,228,229,226,227,227,226,230,230,232,226,243,235,234,236,230,233,233,226,228,228,230,231,239,237,233,234,230,233,230,227,227,229,234,228,233,229,238,236,236,235,238,237,235,239,244,231,232,238,238,236,236,236,251,251,251,254,256,247,246,247,249,248,251,250,252,253,253,248,251,242,245,250,251,251,252,1119,1120,1117,1117,1118,1116,1116,1116,1117,1118,1118,1117,1116,1117,1115,1116,1118,1117,1117,1118,1117,1118,1118,1117,1117,1117,1117,1118,1118,1117,1118,1119,1118,1119,1120,1120,1119,1119,1119,682,686,688,691,685,690,686,683,672,682,685,679,676,677,677,677,664,670,664,661,661,669,680,675,664,665,665,670,665,669,664,668,668,677,682,671,662,661,664,997,999,1,"","4","","","","","G","","","","","P","","","",0,0,0,0,0
22,2022/07/22,18:32:56,"C227220031      ","N227204016      ",1,1,1,235,234,234,232,229,229,236,235,240,239,239,234,239,237,230,235,232,237,238,247,241,236,239,236,238,237,233,234,234,236,232,242,237,236,228,224,224,229,226,248,252,254,248,248,251,252,252,248,248,251,252,250,256,258,248,247,252,252,251,254,251,254,247,246,251,257,246,246,252,254,238,241,241,242,243,242,248,254,1125,1126,1127,1128,1126,1127,1124,1126,1126,1126,1126,1125,1125,1125,1125,1126,1126,1125,1124,1125,1125,1124,1124,1123,1125,1126,1126,1127,1126,1126,1125,1125,1126,1126,1126,1126,1126,1126,1126,678,676,673,681,687,682,671,672,673,673,669,673,670,664,663,673,680,672,668,667,665,670,664,675,672,668,664,674,681,673,662,677,680,682,680,683,682,676,671,1006,998,1,"","4","","","","","H","","","","","N","","","",0,0,0,0,0
23,2022/07/22,18:32:57,"C227220031      ","N227204016      ",1,1,1,240,243,240,235,240,238,239,232,233,222,238,236,236,243,238,239,231,229,230,229,231,228,227,237,231,245,240,239,241,238,239,241,239,238,236,235,238,239,236,239,237,239,237,239,239,238,242,257,251,248,253,255,253,253,252,249,251,248,252,253,247,246,246,245,243,246,243,246,247,244,253,247,250,244,254,256,253,254,1125,1125,1124,1124,1123,1122,1123,1122,1121,1124,1123,1122,1122,1122,1122,1121,1121,1120,1120,1121,1120,1122,1120,1122,1122,1123,1122,1122,1122,1123,1123,1124,1125,1127,1125,1126,1126,1126,1126,676,677,678,682,677,680,678,676,658,666,672,667,661,662,662,665,674,677,676,674,669,680,685,673,668,669,668,673,667,672,672,663,663,671,683,672,664,667,671,999,1000,1,"","4","","","","","A","","","","","P","","","",0,0,0,0,0
24,2022/07/22,18:32:57,"C227220031      ","N227204016      ",0,0,0,237,237,237,233,232,229,236,235,234,232,237,231,231,233,230,229,224,229,237,236,234,235,236,234,237,235,236,229,235,234,233,238,235,234,236,235,236,234,236,250,255,257,251,248,254,253,252,248,247,250,252,249,254,257,248,242,248,249,247,248,247,249,254,251,257,261,252,254,258,257,255,257,256,257,315,259,261,264,1125,1125,1124,1127,1125,1124,1124,1124,1124,1123,1124,1123,1123,1124,1121,1125,1123,1124,1123,1124,1124,1123,1125,1123,1125,1125,1125,1127,1126,1126,1125,1127,1126,1126,1127,1121,1127,1127,1127,669,666,661,674,679,676,669,670,674,676,670,674,673,669,667,677,688,682,671,673,676,676,671,670,670,665,661,673,674,671,660,667,668,671,668,749,665,665,661,1008,993,1,"","4","","","","","B","","","","","P","","","",0,0,0,0,0
25,2022/07/22,18:32:57,"C227220031      ","N227204016      ",0,0,0,225,242,239,236,240,234,236,237,238,233,232,232,225,240,237,236,236,234,235,226,236,232,235,225,226,232,226,227,230,227,229,228,231,228,227,227,232,233,229,252,250,252,251,254,254,253,256,255,245,244,248,247,246,247,244,252,252,250,255,257,248,249,238,240,240,241,237,240,241,240,251,252,244,245,312,254,251,250,1121,1120,1122,1120,1121,1119,1121,1119,1117,1119,1119,1119,1117,1117,1117,1116,1116,1115,1117,1116,1116,1118,1118,1114,1115,1116,1115,1114,1114,1113,1115,1116,1117,1117,1116,1112,1116,1116,1116,661,663,662,667,664,663,663,659,659,672,676,670,669,669,667,670,662,663,661,657,654,666,668,687,678,679,680,684,680,681,679,669,668,678,681,753,665,669,672,999,997,1,"","4","","","","","C","","","","","P","","","",0,0,0,0,0
26,2022/07/22,18:32:58,"C227220031      ","N227204016      ",1,1,1,221,232,232,220,227,232,225,241,233,221,221,220,220,220,223,220,231,231,225,238,234,227,227,222,222,221,224,222,233,232,229,242,234,224,227,222,223,225,225,257,260,263,251,249,255,254,252,255,253,256,258,255,258,253,254,250,254,253,251,253,249,254,252,248,254,258,245,246,254,253,247,248,247,252,254,250,256,260,1119,1118,1119,1120,1119,1118,1117,1117,1116,1115,1116,1115,1115,1115,1116,1117,1117,1115,1115,1115,1114,1114,1114,1113,1113,1114,1114,1116,1116,1115,1114,1115,1114,1114,1115,1115,1115,1116,1116,656,654,649,667,669,662,658,661,659,665,660,660,660,658,652,666,669,663,660,660,658,663,659,663,665,659,657,671,670,662,659,660,662,667,660,663,665,657,654,995,982,1,"","4","","","","","D","","","","","P","","","",0,0,0,0,0
27,2022/07/22,18:32:58,"C227220031      ","N227204016      ",0,0,0,228,245,239,223,230,224,223,221,229,221,225,234,228,241,236,229,230,225,230,224,228,224,227,232,228,243,238,229,234,225,230,231,230,225,229,232,233,234,230,249,249,251,247,251,251,249,255,240,231,233,238,238,238,239,239,249,247,244,250,248,243,245,253,254,252,255,255,254,254,253,255,258,255,255,312,261,258,256,1124,1124,1124,1122,1123,1122,1120,1121,1119,1121,1121,1119,1118,1118,1118,1116,1118,1117,1117,1119,1116,1118,1118,1118,1117,1117,1118,1118,1118,1117,1118,1118,1118,1120,1121,1114,1119,1120,1119,667,668,665,670,667,670,667,661,676,685,687,681,678,678,677,675,665,668,667,662,663,671,672,665,660,659,657,661,656,662,661,655,652,662,666,615,652,652,660,1000,993,1,"","4","","","","","E","","","","","P","","","",0,0,0,0,0
28,2022/07/22,18:32:58,"C227220031      ","N227204016      ",0,0,0,231,232,218,218,229,232,227,241,228,225,226,224,224,224,225,224,221,232,228,241,235,224,225,223,225,223,225,224,226,230,229,239,238,228,229,225,230,227,228,250,253,253,246,246,251,253,252,251,248,252,251,248,253,252,247,250,255,254,252,255,252,256,253,252,255,258,249,247,253,254,257,258,256,257,304,256,260,262,1118,1117,1118,1118,1116,1116,1114,1114,1112,1111,1112,1111,1111,1110,1109,1111,1111,1110,1109,1108,1108,1107,1108,1108,1109,1109,1109,1112,1111,1111,1111,1112,1113,1113,1114,1106,1115,1115,1115,660,660,661,672,673,664,659,658,666,671,664,670,668,664,662,668,664,656,653,652,650,657,650,655,651,650,652,663,664,659,655,649,650,654,652,618,655,653,652,995,1005,1,"","4","","","","","F","","","","","P","","","",0,0,0,0,0
29,2022/07/22,18:32:58,"C227220031      ","N227204016      ",0,0,0,229,234,229,227,230,226,228,227,227,226,225,237,230,243,241,229,237,231,236,233,226,228,230,230,237,240,235,234,234,231,234,228,228,229,228,234,229,233,230,237,234,236,234,236,238,235,239,243,229,231,236,236,234,236,235,251,251,248,253,257,244,246,247,249,248,250,250,252,253,251,248,254,241,246,313,252,251,253,1120,1119,1119,1119,1117,1115,1116,1116,1117,1119,1117,1118,1116,1116,1116,1115,1116,1116,1116,1117,1116,1118,1117,1116,1117,1118,1116,1117,1118,1117,1117,1118,1119,1119,1120,1114,1120,1120,1119,684,685,688,690,685,688,686,682,672,685,685,678,678,678,677,677,663,668,665,661,661,672,677,674,664,665,665,668,666,670,665,668,669,677,681,617,662,662,663,992,1004,1,"","4","","","","","G","","","","","P","","","",0,0,0,0,0
30,2022/07/22,18:32:59,"C227220031      ","N227204016      ",1,1,1,236,233,233,231,228,230,237,237,242,232,239,228,238,236,226,230,230,238,228,245,240,235,235,231,237,233,233,229,231,238,231,240,236,227,227,227,225,223,227,247,251,253,246,246,250,252,252,249,249,251,253,250,255,257,249,247,251,252,252,255,252,254,248,247,251,256,245,245,251,251,238,241,240,242,242,240,247,253,1125,1127,1127,1128,1126,1127,1126,1126,1125,1125,1125,1124,1124,1123,1124,1125,1125,1124,1123,1124,1123,1123,1123,1123,1124,1124,1124,1125,1125,1125,1124,1124,1125,1125,1124,1124,1125,1125,1125,677,676,673,683,687,681,669,671,671,672,668,671,668,664,662,671,679,669,666,665,663,667,661,674,670,666,662,673,681,672,662,678,680,682,677,683,680,676,671,1008,1000,1,"","4","","","","","H","","","","","Q","","","",0,0,0,0,0
31,2022/07/22,18:32:59,"C227220031      ","N227204016      ",1,1,1,230,245,243,229,240,239,241,241,230,223,238,237,230,244,241,229,232,228,231,230,232,230,227,237,240,247,243,233,242,238,240,242,239,238,234,235,236,238,235,240,237,238,237,239,239,237,241,251,250,246,251,253,252,253,249,249,250,246,251,255,246,244,246,245,244,245,244,246,247,246,253,254,250,245,254,256,251,253,1126,1124,1124,1123,1123,1122,1122,1122,1122,1123,1123,1123,1121,1122,1120,1121,1121,1120,1120,1120,1120,1121,1120,1123,1121,1122,1122,1123,1123,1123,1124,1124,1124,1126,1126,1126,1125,1127,1127,675,677,676,680,678,678,677,673,656,666,672,667,663,662,662,667,674,676,677,674,669,680,686,671,669,669,667,672,665,672,670,661,662,670,681,670,663,667,671,1000,993,1,"","4","","","","","A","","","","","P","","","",0,0,0,0,0
32,2022/07/22,18:32:59,"C227220031      ","N227204016      ",0,0,0,234,233,236,231,229,226,237,235,235,230,235,233,234,233,233,231,229,229,236,236,233,233,238,234,235,235,234,225,233,232,230,239,233,233,235,234,236,233,236,250,254,254,247,247,253,252,250,246,246,249,251,248,252,256,247,241,249,248,247,248,247,249,253,251,256,260,249,251,256,258,254,257,256,257,315,257,261,266,1124,1125,1125,1128,1126,1125,1124,1126,1125,1123,1124,1123,1125,1125,1124,1126,1125,1126,1124,1125,1124,1125,1125,1124,1125,1126,1126,1127,1127,1127,1124,1127,1126,1127,1127,1121,1127,1126,1127,671,669,665,679,680,678,671,672,675,678,671,674,675,672,667,679,687,680,672,674,676,677,672,671,671,667,662,676,676,673,661,667,668,673,667,749,666,664,660,1008,998,1,"","4","","","","","B","","","","","B","","","",0,0,0,0,0
33,2022/07/22,18:33:00,"C227220031      ","N227204016      ",0,0,0,229,242,240,227,241,236,237,236,236,227,231,232,225,241,237,236,237,232,236,237,233,229,233,227,230,231,227,226,230,225,225,230,230,227,226,227,231,232,229,254,251,254,252,251,254,251,258,256,247,246,249,248,246,248,245,253,253,251,255,258,249,248,239,240,238,240,237,240,242,240,251,254,244,245,311,253,250,250,1122,1123,1123,1123,1121,1119,1118,1119,1118,1120,1118,1118,1117,1117,1116,1115,1116,1115,1115,1117,1116,1117,1116,1115,1114,1114,1115,1114,1116,1114,1115,1116,1117,1118,1117,1111,1116,1115,1116,661,663,661,667,664,662,662,657,657,671,676,669,665,667,664,668,659,661,660,657,653,665,667,686,678,681,681,684,681,683,681,668,669,680,682,624,667,669,671,997,1000,1,"","4","","","","","C","","","","","B","","","",0,0,0,0,0
