datatime,powerusage
2022-7-22 16:6:59,5
2022-7-22 16:7:0,5
2022-7-22 16:7:0,5
2022-7-22 16:7:0,4
2022-7-22 16:7:1,0
2022-7-22 16:7:1,3
2022-7-22 16:7:1,7
2022-7-22 16:7:2,6
2022-7-22 16:7:2,2
2022-7-22 16:7:2,4
2022-7-22 16:7:3,4
2022-7-22 16:7:3,2
2022-7-22 16:7:3,-2
2022-7-22 16:7:4,6
2022-7-22 16:7:4,5
2022-7-22 16:7:4,1
2022-7-22 16:7:5,4
2022-7-22 16:7:5,2
2022-7-22 16:7:6,1
2022-7-22 16:7:6,0
2022-7-22 16:7:6,4
2022-7-22 16:7:7,5
2022-7-22 16:7:7,3
2022-7-22 16:7:7,8
2022-7-22 16:7:8,3
2022-7-22 16:7:8,2
2022-7-22 16:7:8,1
2022-7-22 16:7:9,2
2022-7-22 16:7:9,10
2022-7-22 16:7:9,8
2022-7-22 16:7:10,3
2022-7-22 16:7:10,8
2022-7-22 16:7:10,8
2022-7-22 16:7:11,3
2022-7-22 16:7:11,3
2022-7-22 16:7:11,4
2022-7-22 16:7:12,3
2022-7-22 16:7:12,1
2022-7-22 16:7:12,2
2022-7-22 16:7:13,0
2022-7-22 16:7:13,2
2022-7-22 16:7:13,2
2022-7-22 16:7:14,-4
2022-7-22 16:7:14,3
2022-7-22 16:7:14,2
2022-7-22 16:7:15,0
2022-7-22 16:7:15,1
2022-7-22 16:7:15,2
2022-7-22 16:7:16,3
2022-7-22 16:7:16,5
2022-7-22 16:7:16,-2
2022-7-22 16:7:17,1
2022-7-22 16:7:17,6
2022-7-22 16:7:17,4
2022-7-22 16:7:18,0
2022-7-22 16:7:18,5
2022-7-22 16:7:18,3
2022-7-22 16:7:19,0
2022-7-22 16:7:19,1
2022-7-22 16:7:19,2
2022-7-22 16:7:20,5
2022-7-22 16:7:20,4
2022-7-22 16:7:20,3
2022-7-22 16:7:21,5
2022-7-22 16:7:21,7
2022-7-22 16:7:21,1
2022-7-22 16:7:22,0
2022-7-22 16:7:22,6
2022-7-22 16:7:22,5
2022-7-22 16:7:23,6
2022-7-22 16:7:23,2
2022-7-22 16:7:23,4
2022-7-22 16:7:24,3
2022-7-22 16:7:24,1
2022-7-22 16:7:24,0
2022-7-22 16:7:25,1
2022-7-22 16:7:25,5
2022-7-22 16:7:25,5
2022-7-22 16:7:26,2
2022-7-22 16:7:26,3
2022-7-22 16:7:26,9
2022-7-22 16:7:27,1
2022-7-22 16:7:27,-1
2022-7-22 16:7:27,2
2022-7-22 16:7:28,1
2022-7-22 16:7:28,2
2022-7-22 16:7:28,1
2022-7-22 16:7:29,1
2022-7-22 16:7:29,0
2022-7-22 16:7:29,3
2022-7-22 16:7:30,-1
2022-7-22 16:7:30,2
2022-7-22 16:7:30,5
2022-7-22 16:7:31,4
2022-7-22 16:7:31,4
2022-7-22 16:7:31,3
2022-7-22 16:7:32,6
2022-7-22 16:7:32,5
2022-7-22 16:7:32,-1
2022-7-22 16:7:33,1
2022-7-22 16:7:33,4
2022-7-22 16:7:33,3
2022-7-22 16:7:34,1
2022-7-22 16:7:34,2
2022-7-22 16:7:34,5
2022-7-22 16:7:35,4
2022-7-22 16:7:35,-1
2022-7-22 16:7:35,1
2022-7-22 16:7:36,4
2022-7-22 16:7:36,5
2022-7-22 16:7:36,2
2022-7-22 16:7:37,4
2022-7-22 16:7:37,5
2022-7-22 16:7:37,4
2022-7-22 16:7:38,-2
2022-7-22 16:7:38,4
2022-7-22 16:7:39,4
2022-7-22 16:7:39,6
2022-7-22 16:7:39,-1
2022-7-22 16:7:40,5
2022-7-22 16:7:40,4
2022-7-22 16:7:40,1
2022-7-22 16:7:41,-2
2022-7-22 16:7:41,2
2022-7-22 16:7:41,3
2022-7-22 16:7:42,6
2022-7-22 16:7:42,2
2022-7-22 16:7:42,7
2022-7-22 16:7:43,6
2022-7-22 16:7:43,3
2022-7-22 16:7:43,-1
2022-7-22 16:7:44,1
2022-7-22 16:7:44,1
2022-7-22 16:7:44,-1
2022-7-22 16:7:45,-5
2022-7-22 16:7:45,-2
2022-7-22 16:7:45,3
2022-7-22 16:7:46,1
2022-7-22 16:7:46,-4
2022-7-22 16:7:46,3
2022-7-22 16:7:47,5
2022-7-22 16:7:47,1
2022-7-22 16:7:47,2
2022-7-22 16:7:48,4
2022-7-22 16:7:48,3
2022-7-22 16:7:48,1
2022-7-22 16:7:49,-4
2022-7-22 16:7:49,1
2022-7-22 16:7:49,3
2022-7-22 16:7:50,6
2022-7-22 16:7:50,0
2022-7-22 16:7:50,2
2022-7-22 16:7:51,3
2022-7-22 16:7:51,1
2022-7-22 16:7:51,0
2022-7-22 16:7:52,2
2022-7-22 16:7:52,5
2022-7-22 16:7:52,1
2022-7-22 16:7:53,3
2022-7-22 16:7:53,3
2022-7-22 16:7:53,5
2022-7-22 16:7:54,3
2022-7-22 16:7:54,2
2022-7-22 16:7:54,2
2022-7-22 16:7:55,5
2022-7-22 16:7:55,5
2022-7-22 16:7:55,-1
2022-7-22 16:7:56,4
2022-7-22 16:7:56,5
2022-7-22 16:7:56,0
2022-7-22 16:7:57,1
2022-7-22 16:7:57,1
2022-7-22 16:7:57,0
2022-7-22 16:7:58,1
2022-7-22 16:7:58,2
2022-7-22 16:7:58,4
2022-7-22 16:7:59,7
2022-7-22 16:7:59,3
2022-7-22 16:7:59,0
2022-7-22 16:8:0,3
2022-7-22 16:8:0,5
2022-7-22 16:8:0,1
2022-7-22 16:8:1,-1
2022-7-22 16:8:1,4
2022-7-22 16:8:1,1
2022-7-22 16:8:2,1
2022-7-22 16:8:2,1
2022-7-22 16:8:2,4
2022-7-22 16:8:3,5
2022-7-22 16:8:3,3
2022-7-22 16:8:3,3
2022-7-22 16:8:4,1
2022-7-22 16:8:4,9
2022-7-22 16:8:4,2
2022-7-22 16:8:5,-1
2022-7-22 16:8:5,2
2022-7-22 16:8:5,4
2022-7-22 16:8:6,1
2022-7-22 16:8:6,-3
2022-7-22 16:8:6,2
2022-7-22 16:8:7,2
2022-7-22 16:8:7,0
2022-7-22 16:8:7,0
2022-7-22 16:8:8,3
2022-7-22 16:8:8,6
2022-7-22 16:8:8,3
2022-7-22 16:8:9,4
2022-7-22 16:8:9,3
2022-7-22 16:8:9,10
2022-7-22 16:8:10,3
2022-7-22 16:8:10,-4
2022-7-22 16:8:10,5
2022-7-22 16:8:11,4
2022-7-22 16:8:11,3
2022-7-22 16:8:11,3
2022-7-22 16:8:12,3
2022-7-22 16:8:12,4
2022-7-22 16:8:12,-1
2022-7-22 16:8:13,-1
2022-7-22 16:8:13,3
2022-7-22 16:8:13,4
2022-7-22 16:8:14,1
2022-7-22 16:8:14,1
2022-7-22 16:8:14,4
2022-7-22 16:8:15,7
2022-7-22 16:8:15,4
2022-7-22 16:8:15,0
2022-7-22 16:8:16,6
2022-7-22 16:8:16,5
2022-7-22 16:8:16,2
2022-7-22 16:8:17,0
2022-7-22 16:8:17,4
2022-7-22 16:8:17,1
2022-7-22 16:8:18,4
2022-7-22 16:8:18,-1
2022-7-22 16:8:18,1
2022-7-22 16:8:19,6
2022-7-22 16:8:19,3
2022-7-22 16:8:19,4
2022-7-22 16:8:20,5
2022-7-22 16:8:20,6
2022-7-22 16:8:20,2
2022-7-22 16:8:21,-1
2022-7-22 16:8:21,4
2022-7-22 16:8:22,-1
2022-7-22 16:8:22,9
2022-7-22 16:8:22,3
2022-7-22 16:8:23,6
2022-7-22 16:8:23,2
2022-7-22 16:8:23,0
2022-7-22 16:8:24,-2
2022-7-22 16:8:24,5
2022-7-22 16:8:24,4
2022-7-22 16:8:25,-1
2022-7-22 16:8:25,4
2022-7-22 16:8:25,3
2022-7-22 16:8:26,1
2022-7-22 16:8:26,-1
2022-7-22 16:8:26,3
2022-7-22 16:8:27,5
2022-7-22 16:8:27,0
2022-7-22 16:8:27,4
2022-7-22 16:8:28,-1
2022-7-22 16:8:28,3
2022-7-22 16:8:28,3
2022-7-22 16:8:29,0
2022-7-22 16:8:29,4
2022-7-22 16:8:29,5
2022-7-22 16:8:30,2
2022-7-22 16:8:30,2
2022-7-22 16:8:30,4
2022-7-22 16:8:31,6
2022-7-22 16:8:31,3
2022-7-22 16:8:31,-1
2022-7-22 16:8:32,3
2022-7-22 16:8:32,5
2022-7-22 16:8:32,7
2022-7-22 16:8:33,0
2022-7-22 16:8:33,6
2022-7-22 16:8:33,5
2022-7-22 16:8:34,4
2022-7-22 16:8:34,3
2022-7-22 16:8:34,3
2022-7-22 16:8:35,1
2022-7-22 16:8:35,2
2022-7-22 16:8:35,6
2022-7-22 16:8:36,6
2022-7-22 16:8:36,1
2022-7-22 16:8:36,-3
2022-7-22 16:8:37,5
2022-7-22 16:8:37,2
2022-7-22 16:8:37,4
2022-7-22 16:8:38,2
2022-7-22 16:8:38,4
2022-7-22 16:8:38,7
2022-7-22 16:8:39,3
2022-7-22 16:8:39,1
2022-7-22 16:8:39,4
2022-7-22 16:8:40,4
2022-7-22 16:8:40,4
2022-7-22 16:8:40,3
2022-7-22 16:8:41,3
2022-7-22 16:8:41,4
2022-7-22 16:8:42,2
2022-7-22 16:8:42,-2
2022-7-22 16:8:42,3
2022-7-22 16:8:43,4
2022-7-22 16:8:43,0
2022-7-22 16:8:43,3
2022-7-22 16:8:44,5
2022-7-22 16:8:44,8
2022-7-22 16:8:44,3
2022-7-22 16:8:45,-1
2022-7-22 16:8:45,1
2022-7-22 16:8:45,3
2022-7-22 16:8:46,6
2022-7-22 16:8:46,-1
2022-7-22 16:8:46,5
2022-7-22 16:8:47,3
2022-7-22 16:8:47,2
2022-7-22 16:8:47,-1
2022-7-22 16:8:48,3
2022-7-22 16:8:48,3
2022-7-22 16:8:48,5
2022-7-22 16:8:49,0
2022-7-22 16:8:49,2
2022-7-22 16:8:49,-3
2022-7-22 16:8:50,-6
2022-7-22 16:8:50,2
2022-7-22 16:8:50,0
2022-7-22 16:8:51,6
2022-7-22 16:8:51,-2
2022-7-22 16:8:51,5
2022-7-22 16:8:52,3
2022-7-22 16:8:52,3
2022-7-22 16:8:52,-4
2022-7-22 16:8:53,4
2022-7-22 16:8:53,3
2022-7-22 16:8:54,1
2022-7-22 16:8:54,-3
2022-7-22 16:8:54,3
2022-7-22 16:8:55,4
2022-7-22 16:8:55,-5
2022-7-22 16:8:55,9
2022-7-22 16:8:56,7
2022-7-22 16:8:56,6
2022-7-22 16:8:56,5
2022-7-22 16:8:57,7
2022-7-22 16:8:57,4
2022-7-22 16:8:57,1
2022-7-22 16:8:58,-1
2022-7-22 16:8:58,2
2022-7-22 16:8:58,5
2022-7-22 16:8:59,5
2022-7-22 16:8:59,1
2022-7-22 16:8:59,9
2022-7-22 16:9:0,3
2022-7-22 16:9:0,4
2022-7-22 16:9:0,-2
2022-7-22 16:9:1,2
2022-7-22 16:9:1,5
2022-7-22 16:9:1,3
2022-7-22 16:9:2,2
2022-7-22 16:9:2,4
2022-7-22 16:9:2,3
2022-7-22 16:9:3,1
2022-7-22 16:9:3,-2
2022-7-22 16:9:3,3
2022-7-22 16:9:4,3
2022-7-22 16:9:4,1
2022-7-22 16:9:4,-1
2022-7-22 16:9:5,2
2022-7-22 16:9:5,-1
2022-7-22 16:9:5,-1
2022-7-22 16:9:6,4
2022-7-22 16:9:6,5
2022-7-22 16:9:6,5
2022-7-22 16:9:7,3
2022-7-22 16:9:7,6
2022-7-22 16:9:7,5
2022-7-22 16:9:8,3
2022-7-22 16:9:8,-1
2022-7-22 16:9:8,4
2022-7-22 16:9:9,2
2022-7-22 16:9:9,7
2022-7-22 16:9:9,6
2022-7-22 16:9:10,4
2022-7-22 16:9:10,3
2022-7-22 16:9:10,5
2022-7-22 16:9:11,-2
2022-7-22 16:9:11,4
2022-7-22 16:9:11,3
2022-7-22 16:9:12,2
2022-7-22 16:9:12,2
2022-7-22 16:9:12,6
2022-7-22 16:9:13,4
2022-7-22 16:9:13,3
2022-7-22 16:9:13,-1
2022-7-22 16:9:14,2
2022-7-22 16:9:14,5
2022-7-22 16:9:14,6
2022-7-22 16:9:15,2
2022-7-22 16:9:15,4
2022-7-22 16:9:15,3
2022-7-22 16:9:16,1
2022-7-22 16:9:16,-1
2022-7-22 16:9:16,5
2022-7-22 16:9:17,2
2022-7-22 16:9:17,2
2022-7-22 16:9:17,0
2022-7-22 16:9:18,6
2022-7-22 16:9:18,3
2022-7-22 16:9:18,3
2022-7-22 16:9:19,-3
2022-7-22 16:9:19,2
2022-7-22 16:9:19,3
2022-7-22 16:9:20,3
2022-7-22 16:9:20,1
2022-7-22 16:9:20,5
2022-7-22 16:9:21,3
2022-7-22 16:9:21,1
2022-7-22 16:9:21,2
2022-7-22 16:9:22,4
2022-7-22 16:9:22,3
2022-7-22 16:9:22,1
2022-7-22 16:9:23,0
2022-7-22 16:9:23,7
2022-7-22 16:9:24,2
2022-7-22 16:9:24,3
2022-7-22 16:9:24,-1
2022-7-22 16:9:25,3
2022-7-22 16:9:25,1
2022-7-22 16:9:25,3
2022-7-22 16:9:26,2
2022-7-22 16:9:26,2
2022-7-22 16:9:26,4
2022-7-22 16:9:27,5
2022-7-22 16:9:27,1
2022-7-22 16:9:27,4
2022-7-22 16:9:28,6
2022-7-22 16:9:28,3
2022-7-22 16:9:28,4
2022-7-22 16:9:29,6
2022-7-22 16:9:29,5
2022-7-22 16:9:29,3
2022-7-22 16:9:30,0
2022-7-22 16:9:30,5
2022-7-22 16:9:30,5
2022-7-22 16:9:31,3
2022-7-22 16:9:31,1
2022-7-22 16:9:31,5
2022-7-22 16:9:32,4
2022-7-22 16:9:32,2
2022-7-22 16:9:32,1
2022-7-22 16:9:33,2
2022-7-22 16:9:33,10
2022-7-22 16:9:33,4
2022-7-22 16:9:34,6
2022-7-22 16:9:34,5
2022-7-22 16:9:34,5
2022-7-22 16:9:35,2
2022-7-22 16:9:35,0
2022-7-22 16:9:35,5
2022-7-22 16:9:36,5
2022-7-22 16:9:36,6
2022-7-22 16:9:36,3
2022-7-22 16:9:37,5
2022-7-22 16:9:37,5
2022-7-22 16:9:37,3
2022-7-22 16:9:38,-1
2022-7-22 16:9:38,3
2022-7-22 16:9:38,7
2022-7-22 16:9:39,8
2022-7-22 16:9:39,5
2022-7-22 16:9:39,8
2022-7-22 16:9:40,3
2022-7-22 16:9:40,4
2022-7-22 16:9:40,0
2022-7-22 16:9:41,5
2022-7-22 16:9:41,2
2022-7-22 16:9:41,3
2022-7-22 16:9:42,1
2022-7-22 16:9:42,3
2022-7-22 16:9:42,2
2022-7-22 16:9:43,1
2022-7-22 16:9:43,-3
2022-7-22 16:9:43,2
2022-7-22 16:9:44,1
2022-7-22 16:9:44,2
2022-7-22 16:9:44,-1
2022-7-22 16:9:45,4
2022-7-22 16:9:45,-1
2022-7-22 16:9:45,2
2022-7-22 16:9:46,-4
2022-7-22 16:9:46,3
2022-7-22 16:9:46,1
2022-7-22 16:9:47,2
2022-7-22 16:9:47,0
2022-7-22 16:9:47,5
2022-7-22 16:9:48,6
2022-7-22 16:9:48,3
2022-7-22 16:9:48,0
2022-7-22 16:9:49,3
2022-7-22 16:9:49,5
2022-7-22 16:9:49,5
2022-7-22 16:9:50,9
2022-7-22 16:9:50,5
2022-7-22 16:9:50,4
2022-7-22 16:9:51,2
2022-7-22 16:9:51,2
2022-7-22 16:9:51,6
2022-7-22 16:9:52,4
2022-7-22 16:9:52,6
2022-7-22 16:9:52,5
2022-7-22 16:9:53,3
2022-7-22 16:9:53,4
2022-7-22 16:9:53,3
2022-7-22 16:9:54,5
2022-7-22 16:9:54,5
2022-7-22 16:9:55,4
2022-7-22 16:9:55,1
2022-7-22 16:9:55,5
2022-7-22 16:9:56,3
2022-7-22 16:9:56,2
2022-7-22 16:9:56,0
2022-7-22 16:9:57,2
2022-7-22 16:9:57,6
2022-7-22 16:9:57,6
2022-7-22 16:9:58,7
2022-7-22 16:9:58,6
2022-7-22 16:9:58,6
2022-7-22 16:9:59,3
2022-7-22 16:9:59,2
2022-7-22 16:9:59,5
2022-7-22 16:10:0,2
2022-7-22 16:10:0,2
2022-7-22 16:10:0,1
2022-7-22 16:10:1,5
2022-7-22 16:10:1,5
2022-7-22 16:10:1,4
2022-7-22 16:10:2,4
2022-7-22 16:10:2,3
2022-7-22 16:10:2,8
2022-7-22 16:10:3,5
2022-7-22 16:10:3,5
2022-7-22 16:10:3,4
2022-7-22 16:10:4,6
2022-7-22 16:10:4,3
2022-7-22 16:10:4,0
2022-7-22 16:10:5,3
2022-7-22 16:10:5,3
2022-7-22 16:10:5,4
2022-7-22 16:10:6,3
2022-7-22 16:10:6,8
2022-7-22 16:10:6,6
2022-7-22 16:10:7,3
2022-7-22 16:10:7,2
2022-7-22 16:10:7,3
2022-7-22 16:10:8,6
2022-7-22 16:10:8,1
2022-7-22 16:10:8,2
2022-7-22 16:10:9,5
2022-7-22 16:10:9,4
2022-7-22 16:10:9,3
2022-7-22 16:10:10,-2
2022-7-22 16:10:10,1
2022-7-22 16:10:10,2
2022-7-22 16:10:11,0
2022-7-22 16:10:11,-3
2022-7-22 16:10:11,2
2022-7-22 16:10:12,2
2022-7-22 16:10:12,0
2022-7-22 16:10:12,-2
2022-7-22 16:10:13,2
2022-7-22 16:10:13,1
2022-7-22 16:10:13,-1
2022-7-22 16:10:14,-1
2022-7-22 16:10:14,1
2022-7-22 16:10:14,3
2022-7-22 16:10:15,4
2022-7-22 16:10:15,0
2022-7-22 16:10:15,3
2022-7-22 16:10:16,3
2022-7-22 16:10:16,7
2022-7-22 16:10:16,6
2022-7-22 16:10:17,8
2022-7-22 16:10:17,0
2022-7-22 16:10:17,4
2022-7-22 16:10:18,3
2022-7-22 16:10:18,4
2022-7-22 16:10:18,9
2022-7-22 16:10:19,5
2022-7-22 16:10:19,3
2022-7-22 16:10:19,5
2022-7-22 16:10:20,7
2022-7-22 16:10:20,2
2022-7-22 16:10:20,0
2022-7-22 16:10:21,3
2022-7-22 16:10:21,3
2022-7-22 16:10:21,4
2022-7-22 16:10:22,4
2022-7-22 16:10:22,2
2022-7-22 16:10:22,3
2022-7-22 16:10:23,1
2022-7-22 16:10:23,-1
2022-7-22 16:10:23,3
2022-7-22 16:10:24,4
2022-7-22 16:10:24,-1
2022-7-22 16:10:24,4
2022-7-22 16:10:25,2
2022-7-22 16:10:25,0
2022-7-22 16:10:26,-6
2022-7-22 16:10:26,5
2022-7-22 16:10:26,2
2022-7-22 16:10:27,0
2022-7-22 16:10:27,-2
2022-7-22 16:10:27,3
2022-7-22 16:10:28,-2
2022-7-22 16:10:28,-2
2022-7-22 16:10:28,3
2022-7-22 16:10:29,7
2022-7-22 16:10:29,-2
2022-7-22 16:10:29,3
2022-7-22 16:10:30,0
2022-7-22 16:10:30,4
2022-7-22 16:10:30,1
2022-7-22 16:10:31,-2
2022-7-22 16:10:31,4
2022-7-22 16:10:31,2
2022-7-22 16:10:32,3
2022-7-22 16:10:32,1
2022-7-22 16:10:32,4
2022-7-22 16:10:33,4
2022-7-22 16:10:33,2
2022-7-22 16:10:33,-1
2022-7-22 16:10:34,2
2022-7-22 16:10:34,3
2022-7-22 16:10:34,3
2022-7-22 16:10:35,0
2022-7-22 16:10:35,4
2022-7-22 16:10:35,8
2022-7-22 16:10:36,2
2022-7-22 16:10:36,2
2022-7-22 16:10:36,1
2022-7-22 16:10:37,4
2022-7-22 16:10:37,0
2022-7-22 16:10:37,-3
2022-7-22 16:10:38,2
2022-7-22 16:10:38,-1
2022-7-22 16:10:38,1
2022-7-22 16:10:39,-4
2022-7-22 16:10:39,0
2022-7-22 16:10:39,2
2022-7-22 16:10:40,1
2022-7-22 16:10:40,-1
2022-7-22 16:10:40,-2
2022-7-22 16:10:41,4
2022-7-22 16:10:41,3
2022-7-22 16:10:41,-1
2022-7-22 16:10:42,4
2022-7-22 16:10:42,0
2022-7-22 16:10:42,4
2022-7-22 16:10:43,-2
2022-7-22 16:10:43,0
2022-7-22 16:10:43,2
2022-7-22 16:10:44,3
2022-7-22 16:10:44,0
2022-7-22 16:10:44,2
2022-7-22 16:10:45,4
2022-7-22 16:10:45,4
2022-7-22 16:10:45,3
2022-7-22 16:10:46,1
2022-7-22 16:10:46,7
2022-7-22 16:10:46,2
2022-7-22 16:10:47,2
2022-7-22 16:10:47,1
2022-7-22 16:10:47,3
2022-7-22 16:10:48,0
2022-7-22 16:10:48,-3
2022-7-22 16:10:48,1
2022-7-22 16:10:49,5
2022-7-22 16:10:49,-2
2022-7-22 16:10:49,0
2022-7-22 16:10:50,-2
2022-7-22 16:10:50,6
2022-7-22 16:10:50,5
2022-7-22 16:10:51,4
2022-7-22 16:10:51,1
2022-7-22 16:10:51,2
2022-7-22 16:10:52,2
2022-7-22 16:10:52,-2
2022-7-22 16:10:52,2
2022-7-22 16:10:53,4
2022-7-22 16:10:53,1
2022-7-22 16:10:53,-4
2022-7-22 16:10:54,0
2022-7-22 16:10:54,2
2022-7-22 16:10:54,0
2022-7-22 16:10:55,0
2022-7-22 16:10:55,1
2022-7-22 16:10:55,6
2022-7-22 16:10:56,4
2022-7-22 16:10:56,2
2022-7-22 16:10:57,5
2022-7-22 16:10:57,7
2022-7-22 16:10:57,1
2022-7-22 16:10:58,-2
2022-7-22 16:10:58,1
2022-7-22 16:10:58,4
2022-7-22 16:10:59,3
2022-7-22 16:10:59,-3
2022-7-22 16:10:59,2
2022-7-22 16:11:0,3
2022-7-22 16:11:0,1
2022-7-22 16:11:0,2
2022-7-22 16:11:1,4
2022-7-22 16:11:1,4
2022-7-22 16:11:1,1
2022-7-22 16:11:2,4
2022-7-22 16:11:2,1
2022-7-22 16:11:2,6
2022-7-22 16:11:3,4
2022-7-22 16:11:3,0
2022-7-22 16:11:3,3
2022-7-22 16:11:4,4
2022-7-22 16:11:4,2
2022-7-22 16:11:4,-1
2022-7-22 16:11:5,3
2022-7-22 16:11:5,3
2022-7-22 16:11:5,2
2022-7-22 16:11:6,-3
2022-7-22 16:11:6,-2
2022-7-22 16:11:6,3
2022-7-22 16:11:7,-1
2022-7-22 16:11:7,1
2022-7-22 16:11:7,3
2022-7-22 16:11:8,1
2022-7-22 16:11:8,1
2022-7-22 16:11:8,-6
2022-7-22 16:11:9,0
2022-7-22 16:11:9,0
2022-7-22 16:11:9,2
2022-7-22 16:11:10,0
2022-7-22 16:11:10,2
2022-7-22 16:11:10,1
2022-7-22 16:11:11,3
2022-7-22 16:11:11,0
2022-7-22 16:11:11,1
2022-7-22 16:11:12,4
2022-7-22 16:11:12,0
2022-7-22 16:11:12,3
2022-7-22 16:11:13,3
2022-7-22 16:11:13,6
2022-7-22 16:11:13,4
2022-7-22 16:11:14,1
2022-7-22 16:11:14,5
2022-7-22 16:11:14,1
2022-7-22 16:11:15,3
2022-7-22 16:11:15,-2
2022-7-22 16:11:15,3
2022-7-22 16:11:16,0
2022-7-22 16:11:16,2
2022-7-22 16:11:16,0
2022-7-22 16:11:17,3
2022-7-22 16:11:17,3
2022-7-22 16:11:17,1
2022-7-22 16:11:18,3
2022-7-22 16:11:18,2
2022-7-22 16:11:18,6
2022-7-22 16:11:19,2
2022-7-22 16:11:19,-3
2022-7-22 16:11:19,3
2022-7-22 16:11:20,6
2022-7-22 16:11:20,3
2022-7-22 16:11:20,-1
2022-7-22 16:11:21,4
2022-7-22 16:11:21,4
2022-7-22 16:11:21,0
2022-7-22 16:11:22,-1
2022-7-22 16:11:22,1
2022-7-22 16:11:22,4
2022-7-22 16:11:23,3
2022-7-22 16:11:23,3
2022-7-22 16:11:23,2
2022-7-22 16:11:24,5
2022-7-22 16:11:24,4
2022-7-22 16:11:24,0
2022-7-22 16:11:25,4
2022-7-22 16:11:25,5
2022-7-22 16:11:25,4
2022-7-22 16:11:26,4
2022-7-22 16:11:26,2
2022-7-22 16:11:26,5
2022-7-22 16:11:27,-2
2022-7-22 16:11:27,0
2022-7-22 16:11:27,1
2022-7-22 16:11:28,7
2022-7-22 16:11:28,2
2022-7-22 16:11:28,7
2022-7-22 16:11:29,4
2022-7-22 16:11:29,4
2022-7-22 16:11:29,3
2022-7-22 16:11:30,-2
2022-7-22 16:11:30,1
2022-7-22 16:11:30,2
2022-7-22 16:11:31,4
2022-7-22 16:11:31,3
2022-7-22 16:11:31,3
2022-7-22 16:11:32,7
2022-7-22 16:11:32,2
2022-7-22 16:11:32,1
2022-7-22 16:11:33,5
2022-7-22 16:11:33,6
2022-7-22 16:11:33,5
2022-7-22 16:11:34,2
2022-7-22 16:11:34,2
2022-7-22 16:11:34,5
2022-7-22 16:11:35,2
2022-7-22 16:11:35,-2
2022-7-22 16:11:35,0
2022-7-22 16:11:36,2
2022-7-22 16:11:36,1
2022-7-22 16:11:36,-2
2022-7-22 16:11:37,2
2022-7-22 16:11:37,3
2022-7-22 16:11:37,3
2022-7-22 16:11:38,2
2022-7-22 16:11:38,2
2022-7-22 16:11:39,4
2022-7-22 16:11:39,2
2022-7-22 16:11:39,3
2022-7-22 16:11:40,1
2022-7-22 16:11:40,1
2022-7-22 16:11:40,2
2022-7-22 16:11:41,6
2022-7-22 16:11:41,3
2022-7-22 16:11:41,-1
2022-7-22 16:11:42,1
2022-7-22 16:11:42,0
2022-7-22 16:11:42,3
2022-7-22 16:11:43,4
2022-7-22 16:11:43,1
2022-7-22 16:11:43,4
2022-7-22 16:11:44,6
2022-7-22 16:11:44,5
2022-7-22 16:11:44,1
2022-7-22 16:11:45,6
2022-7-22 16:11:45,2
2022-7-22 16:11:45,0
2022-7-22 16:11:46,0
2022-7-22 16:11:46,2
2022-7-22 16:11:46,4
2022-7-22 16:11:47,4
2022-7-22 16:11:47,0
2022-7-22 16:11:47,5
2022-7-22 16:11:48,2
2022-7-22 16:11:48,0
2022-7-22 16:11:48,-4
2022-7-22 16:11:49,3
2022-7-22 16:11:49,6
2022-7-22 16:11:49,-1
2022-7-22 16:11:50,5
2022-7-22 16:11:50,4
2022-7-22 16:11:50,5
2022-7-22 16:11:51,0
2022-7-22 16:11:51,3
2022-7-22 16:11:51,5
2022-7-22 16:11:52,7
2022-7-22 16:11:52,4
2022-7-22 16:11:52,7
2022-7-22 16:11:53,4
2022-7-22 16:11:53,1
2022-7-22 16:11:53,0
2022-7-22 16:11:54,2
2022-7-22 16:11:54,6
2022-7-22 16:11:54,5
2022-7-22 16:11:55,0
2022-7-22 16:11:55,2
2022-7-22 16:11:55,5
2022-7-22 16:11:56,4
2022-7-22 16:11:56,-1
2022-7-22 16:11:56,1
2022-7-22 16:11:57,4
2022-7-22 16:11:57,2
2022-7-22 16:11:57,3
2022-7-22 16:11:58,6
2022-7-22 16:11:58,5
2022-7-22 16:11:59,4
2022-7-22 16:11:59,2
2022-7-22 16:11:59,0
2022-7-22 16:12:0,5
2022-7-22 16:12:0,5
2022-7-22 16:12:0,2
2022-7-22 16:12:1,8
2022-7-22 16:12:1,6
2022-7-22 16:12:1,4
2022-7-22 16:12:2,0
2022-7-22 16:12:2,2
2022-7-22 16:12:2,7
2022-7-22 16:12:3,4
2022-7-22 16:12:3,1
2022-7-22 16:12:3,8
2022-7-22 16:12:4,5
2022-7-22 16:12:4,4
2022-7-22 16:12:4,1
2022-7-22 16:12:5,3
2022-7-22 16:12:5,2
2022-7-22 16:12:5,2
2022-7-22 16:12:6,-2
2022-7-22 16:12:6,0
2022-7-22 16:12:6,1
2022-7-22 16:12:7,0
2022-7-22 16:12:7,-1
2022-7-22 16:12:7,2
2022-7-22 16:12:8,3
2022-7-22 16:12:8,1
2022-7-22 16:12:8,-3
2022-7-22 16:12:9,5
2022-7-22 16:12:9,0
2022-7-22 16:12:9,2
2022-7-22 16:12:10,-2
2022-7-22 16:12:10,3
2022-7-22 16:12:10,3
2022-7-22 16:12:11,2
2022-7-22 16:12:11,3
