"VISION2_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","카메라 종합 결과","평탄도 결과","VISION2_DATA_01","VISION2_DATA_02","VISION2_DATA_03","VISION2_DATA_04","VISION2_DATA_05","VISION2_DATA_06","VISION2_DATA_07","VISION2_DATA_08","VISION2_DATA_09","VISION2_DATA_10","VISION2_DATA_11","VISION2_DATA_12","VISION2_DATA_13","VISION2_DATA_14","VISION2_DATA_15","VISION2_DATA_16","VISION2_DATA_17","VISION2_DATA_18","VISION2_DATA_19","VISION2_DATA_20","VISION2_DATA_21","VISION2_DATA_22","VISION2_DATA_23","VISION2_DATA_24","VISION2_DATA_25","VISION2_DATA_26","VISION2_DATA_27","VISION2_DATA_28","VISION2_DATA_29","VISION2_DATA_30","VISION2_DATA_31","VISION2_DATA_32","VISION2_DATA_33","VISION2_DATA_34","VISION2_DATA_35","VISION2_DATA_36","VISION2_DATA_37","VISION2_DATA_38","VISION2_DATA_39","VISION2_DATA_40","VISION2_DATA_41","VISION2_DATA_42","VISION2_DATA_43","VISION2_DATA_44","VISION2_DATA_45","VISION2_DATA_46","VISION2_DATA_47","VISION2_DATA_48","VISION2_DATA_49","VISION2_DATA_50","VISION2_DATA_51","VISION2_DATA_52","VISION2_DATA_53","VISION2_DATA_54","VISION2_DATA_55","VISION2_DATA_56","VISION2_DATA_57","VISION2_DATA_58","VISION2_DATA_59","VISION2_DATA_60","VISION2_DATA_61","VISION2_DATA_62","VISION2_DATA_63","VISION2_DATA_64","VISION2_DATA_65","VISION2_DATA_66","VISION2_DATA_67","VISION2_DATA_68","VISION2_DATA_69","VISION2_DATA_70","VISION2_DATA_71","VISION2_DATA_72","VISION2_DATA_73","VISION2_DATA_74","VISION2_DATA_75","VISION2_DATA_76","VISION2_DATA_77","VISION2_DATA_78","VISION2_DATA_79","VISION2_DATA_80","VISION2_DATA_81","VISION2_DATA_82","VISION2_DATA_83","VISION2_DATA_84","VISION2_DATA_85","VISION2_DATA_86","VISION2_DATA_87","VISION2_DATA_88","VISION2_DATA_89","VISION2_DATA_90","VISION2_DATA_91","VISION2_DATA_92","VISION2_DATA_93","VISION2_DATA_94","VISION2_DATA_95","VISION2_DATA_96","VISION2_DATA_97","VISION2_DATA_98","VISION2_DATA_99","VISION2_DATA_100","VISION2_DATA_101","VISION2_DATA_102","VISION2_DATA_103","VISION2_DATA_104","VISION2_DATA_105","VISION2_DATA_106","VISION2_DATA_107","VISION2_DATA_108","VISION2_DATA_109","VISION2_DATA_110","VISION2_DATA_111","VISION2_DATA_112","VISION2_DATA_113","VISION2_DATA_114","VISION2_DATA_115","VISION2_DATA_116","VISION2_DATA_117","VISION2_DATA_118","VISION2_DATA_119","VISION2_DATA_120","VISION2_DATA_121","VISION2_DATA_122","VISION2_DATA_123","VISION2_DATA_124","VISION2_DATA_125","VISION2_DATA_126","VISION2_DATA_127","VISION2_DATA_128","VISION2_DATA_129","VISION2_DATA_130","VISION2_DATA_131","VISION2_DATA_132","VISION2_DATA_133","VISION2_DATA_134","VISION2_DATA_135","VISION2_DATA_136","VISION2_DATA_137","VISION2_DATA_138","VISION2_DATA_139","VISION2_DATA_140","VISION2_DATA_141","VISION2_DATA_142","VISION2_DATA_143","VISION2_DATA_144","VISION2_DATA_145","VISION2_DATA_146","VISION2_DATA_147","VISION2_DATA_148","VISION2_DATA_149","VISION2_DATA_150","VISION2_DATA_151","VISION2_DATA_152","VISION2_DATA_153","VISION2_DATA_154","VISION2_DATA_155","VISION2_DATA_156","VISION2_DATA_157","VISION2_DATA_158","VISION2_DATA_159","VISION2_DATA_160","VISION2_DATA_161","VISION2_DATA_162","VISION2_DATA_163","VISION2_DATA_164","VISION2_DATA_165","VISION2_DATA_166","VISION2_DATA_167","VISION2_DATA_168","VISION2_DATA_169","VISION2_DATA_170","VISION2_DATA_171","VISION2_DATA_172","VISION2_DATA_173","VISION2_DATA_174","VISION2_DATA_175","VISION2_DATA_176","VISION2_DATA_177","VISION2_DATA_178","VISION2_DATA_179","VISION2_DATA_180","VISION2_DATA_181","VISION2_DATA_182"
1622,2022/07/22,18:59:04,"C227220031      ","N227204016      ",1,1,-6,-6,-4,-3,-2,1,-2,-2,1,0,-1,1,1,1,0,0,-2,-2,0,-3,-5,-2,-4,-3,-3,-4,-4,-5,-5,-3,-4,-4,-6,-10,-10,-5,-14,-15,-11,9,-7,7,11,13,12,12,14,15,15,17,17,17,17,17,17,17,18,18,17,18,16,15,16,13,15,15,13,15,13,13,14,14,10,11,10,6,4,5,2,-1,-28,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,2022/07/22,18:59:04,"C227220031      ","N227204016      ",1,1,-7,-5,-4,-3,-2,1,-2,-1,2,-1,1,2,2,2,2,2,2,2,3,2,1,2,1,3,1,3,0,1,2,3,2,1,0,-3,1,3,-6,-6,-3,11,-2,-3,-1,2,1,1,4,5,2,6,6,7,1,5,6,5,4,7,2,7,5,4,6,7,4,5,3,2,1,0,1,0,-2,-2,-5,-5,-8,-8,-10,-14,-26,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,2022/07/22,18:59:05,"C227220031      ","N227204016      ",1,1,2,3,6,9,11,12,10,13,13,12,15,16,15,15,15,15,14,15,15,13,12,15,12,15,16,13,10,13,15,13,11,11,8,6,8,10,1,1,2,14,8,5,7,8,10,11,11,12,12,14,13,11,11,12,11,11,11,10,11,11,11,8,10,9,8,7,6,4,5,4,2,2,1,0,-3,-6,-7,-7,-8,-15,-23,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,2022/07/22,18:59:05,"C227220031      ","N227204016      ",1,1,5,7,10,11,14,16,16,17,18,19,20,21,20,21,20,21,20,20,22,20,17,20,20,19,20,19,15,15,17,18,18,18,14,11,11,13,4,3,5,11,8,8,10,10,13,13,16,13,16,17,17,17,17,16,15,17,17,17,17,19,18,18,18,18,18,20,16,16,13,14,17,15,12,11,12,8,7,4,0,0,-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,2022/07/22,18:59:06,"C227220031      ","N227204016      ",1,1,9,13,15,18,20,20,19,20,23,22,23,25,25,26,26,25,24,25,25,23,22,24,22,24,21,22,19,20,21,21,19,19,16,13,14,15,7,6,10,14,9,17,18,20,22,23,25,27,27,28,29,29,28,29,28,27,29,29,29,29,28,28,29,25,26,26,22,20,21,19,18,18,15,14,11,10,8,5,3,-1,-24,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,2022/07/22,18:59:07,"C227220031      ","N227204016      ",1,1,4,5,8,10,13,14,14,12,14,14,15,14,15,13,13,13,11,10,13,11,9,8,9,9,8,6,3,2,3,3,1,-1,-3,-4,-2,-2,-10,-13,-8,14,0,15,18,19,21,24,24,24,25,28,28,25,26,27,26,27,26,25,25,25,22,22,24,18,21,24,17,16,16,14,17,18,16,13,12,7,10,7,6,3,-21,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,2022/07/22,18:59:08,"C227220031      ","N227204016      ",1,1,-1,-1,1,3,5,6,4,5,6,5,5,6,8,6,6,7,5,5,5,3,-1,-1,1,2,1,-1,-2,-2,0,-2,-2,-5,-6,-10,-7,-4,-13,-14,-12,14,-1,18,18,20,21,22,25,21,22,27,24,26,24,27,23,26,26,22,25,23,18,23,24,20,14,22,17,18,20,20,19,18,16,13,10,6,6,8,6,4,-14,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,2022/07/22,18:59:08,"C227220031      ","N227204016      ",1,1,-6,-4,-1,-2,1,1,-1,2,2,2,2,3,2,1,1,0,0,-2,0,0,-4,-1,-1,0,-2,-2,-3,-3,0,-1,-3,-3,-6,-6,-6,-2,-11,-13,-9,8,-4,5,7,10,10,11,12,15,14,16,15,14,16,15,15,16,14,17,16,17,15,15,15,14,15,16,15,14,13,14,14,15,12,13,10,8,7,7,4,2,-28,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,2022/07/22,18:59:08,"C227220031      ","N227204016      ",1,1,4,5,7,11,12,14,12,14,16,15,16,17,17,17,15,17,17,18,19,17,15,17,18,17,18,17,14,15,15,18,14,13,12,10,11,12,5,4,5,16,10,6,6,9,8,9,10,11,12,15,13,13,9,11,9,11,10,13,12,12,11,10,12,9,10,9,8,6,5,5,3,4,0,2,-2,-4,-6,-9,-11,-16,-27,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,2022/07/22,18:59:09,"C227220031      ","N227204016      ",1,1,8,10,12,16,17,18,17,19,21,20,23,22,24,23,22,21,22,22,24,21,18,20,20,20,20,18,17,16,17,17,17,15,12,9,9,11,1,-2,2,14,3,5,8,9,13,15,17,15,16,18,18,18,18,20,19,19,18,17,18,20,18,15,19,18,16,17,15,13,13,13,11,10,8,9,6,2,3,0,-3,-9,-28,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,2022/07/22,18:59:10,"C227220031      ","N227204016      ",1,1,-6,-6,-5,-3,-1,0,-1,1,3,3,5,4,5,3,5,3,3,0,2,2,-1,2,2,2,2,2,1,0,4,3,-1,0,0,-4,-2,0,-8,-11,-6,5,-3,5,7,9,9,11,13,13,13,15,15,15,16,16,15,16,15,16,15,17,17,13,16,15,13,15,12,15,10,12,12,12,11,9,7,4,3,1,-2,-6,-27,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,2022/07/22,18:59:11,"C227220031      ","N227204016      ",1,1,0,2,4,6,9,10,8,10,11,10,11,13,12,11,12,12,13,12,13,11,10,12,12,12,13,12,11,9,11,12,11,10,7,6,9,9,0,-1,1,14,6,1,3,6,8,7,10,10,11,11,11,11,8,9,9,11,12,10,12,9,10,9,8,7,6,10,7,3,4,3,5,4,2,3,-2,-2,-4,-7,-10,-14,-30,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,2022/07/22,18:59:12,"C227220031      ","N227204016      ",1,1,4,5,8,11,14,14,14,14,15,17,18,19,17,19,18,18,20,20,21,18,16,19,18,19,17,17,15,15,16,17,16,15,13,9,10,13,4,3,4,8,5,2,7,10,9,11,16,14,15,17,17,15,19,16,15,17,15,17,16,19,17,16,17,15,16,15,14,14,9,9,10,11,6,6,3,3,-1,-5,-5,-8,-28,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,2022/07/22,18:59:13,"C227220031      ","N227204016      ",1,1,9,10,13,17,18,19,18,20,21,19,22,22,23,24,23,24,23,22,25,22,20,22,21,23,23,21,19,20,20,21,20,19,15,14,16,18,9,6,11,15,14,13,15,17,18,20,22,22,24,26,25,24,24,23,23,23,23,23,23,25,21,20,21,20,19,21,18,16,16,15,13,13,11,9,8,5,2,-1,-3,-7,-26,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,2022/07/22,18:59:13,"C227220031      ","N227204016      ",1,1,9,12,13,17,18,20,18,20,21,20,22,22,20,22,20,21,20,20,20,18,15,13,16,15,13,13,10,10,10,10,10,7,5,3,5,9,-3,-2,-1,21,7,10,12,13,16,20,17,16,18,19,18,19,18,19,18,19,16,15,17,18,15,14,16,15,15,15,12,11,9,8,9,8,6,3,2,0,0,-1,-4,-7,-27,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,2022/07/22,18:59:14,"C227220031      ","N227204016      ",1,1,-4,-3,-1,2,4,6,4,4,5,5,6,6,5,6,5,5,4,5,6,4,2,3,3,4,3,3,1,3,2,4,2,1,-1,-3,-2,1,-9,-11,-7,11,-6,6,7,8,9,11,14,14,15,15,15,15,15,17,14,17,16,16,16,17,15,13,15,15,14,14,13,14,11,11,11,11,9,6,5,2,2,-1,-2,-7,-27,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,2022/07/22,18:59:15,"C227220031      ","N227204016      ",1,1,5,6,9,11,13,14,12,15,17,16,17,17,18,17,17,17,17,17,17,17,15,17,17,17,16,14,13,12,14,15,14,12,10,6,8,11,3,1,2,15,8,8,10,11,13,13,14,15,15,15,18,18,18,16,15,18,16,17,18,19,16,17,17,15,16,17,14,14,13,12,10,12,12,9,5,5,0,0,-5,-5,-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,2022/07/22,18:59:15,"C227220031      ","N227204016      ",1,1,-9,-8,-6,-5,-3,-3,-5,-2,-1,-1,0,1,-1,-1,-2,-2,-2,-1,0,-4,-3,-2,-2,1,-2,-1,-2,-3,-1,1,-2,-2,-5,-5,-4,-1,-10,-13,-9,5,-4,4,7,8,8,10,13,13,13,14,14,15,15,17,16,16,16,16,17,17,16,13,15,16,15,15,14,15,13,14,15,13,8,9,9,6,4,5,3,0,-29,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,2022/07/22,18:59:16,"C227220031      ","N227204016      ",1,1,3,3,6,10,12,14,12,14,15,14,15,17,18,16,18,18,16,17,18,17,15,17,16,18,16,16,14,16,17,18,15,14,12,12,11,13,3,1,6,14,10,7,8,10,12,11,14,12,15,14,15,14,14,14,14,13,11,13,14,13,13,13,13,14,11,11,12,9,8,6,4,4,3,1,-2,-1,-4,-6,-10,-13,-27,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,2022/07/22,18:59:16,"C227220031      ","N227204016      ",1,1,3,4,7,10,11,12,11,12,13,13,13,13,14,13,13,12,12,11,13,10,8,8,10,7,7,7,5,6,5,6,4,2,1,-2,-3,1,-7,-9,-7,15,0,13,14,14,17,19,22,18,20,24,23,23,20,21,20,23,23,22,23,23,21,22,23,17,21,23,16,16,17,14,17,16,15,14,11,10,8,6,3,2,-25,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,2022/07/22,18:59:17,"C227220031      ","N227204016      ",1,1,-2,-1,1,0,3,4,2,1,3,-1,1,0,2,2,1,1,0,1,1,-2,-3,-2,-2,-2,0,-2,-3,-2,-2,-3,-3,-4,-4,-8,-7,-4,-12,-13,-9,16,-3,8,11,9,12,13,15,9,12,13,14,12,11,14,13,12,13,12,12,13,10,11,11,11,8,11,9,12,10,6,8,7,1,1,-5,-2,-3,-5,-5,-13,-21,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,2022/07/22,18:59:18,"C227220031      ","N227204016      ",1,1,-6,-8,-4,-2,-1,0,-2,0,2,0,1,3,1,0,2,1,1,1,3,2,0,1,2,3,4,2,1,0,3,3,3,-1,1,-4,-3,1,-9,-8,-7,5,-4,10,11,14,14,18,18,18,20,22,22,21,22,24,23,23,23,23,24,26,26,23,24,21,22,25,23,23,21,22,22,21,19,19,18,14,12,11,9,5,-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,2022/07/22,18:59:18,"C227220031      ","N227204016      ",1,1,3,4,7,11,12,14,12,14,16,16,20,20,21,22,21,21,22,23,24,22,21,23,24,24,23,23,22,24,23,25,25,22,20,19,20,21,13,11,13,12,20,4,8,9,10,13,15,11,15,17,13,16,15,19,15,18,16,20,21,22,20,20,20,20,20,20,19,16,16,17,17,15,15,11,6,6,5,4,1,-2,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,2022/07/22,18:59:19,"C227220031      ","N227204016      ",1,1,5,8,12,15,17,18,19,21,23,22,25,26,26,28,26,25,27,26,28,24,24,25,26,25,24,24,21,20,21,22,20,19,17,13,13,15,5,3,5,13,7,7,10,12,13,16,17,16,20,23,21,22,23,23,24,24,25,23,25,27,24,26,27,24,25,27,26,23,23,21,22,24,21,18,16,12,11,7,4,-1,-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,2022/07/22,18:59:20,"C227220031      ","N227204016      ",1,1,-1,0,0,3,5,6,5,6,4,6,7,7,7,6,6,6,3,5,5,3,1,2,2,2,0,0,-4,-3,-1,-1,-3,-4,-4,-8,-9,-5,-13,-14,-9,16,-3,12,13,13,15,14,17,15,15,18,17,16,14,15,14,13,14,13,13,16,14,9,9,11,8,11,9,8,7,6,8,7,1,0,-4,-5,-1,-5,-6,-10,-22,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,2022/07/22,18:59:20,"C227220031      ","N227204016      ",1,1,-5,-5,-3,-2,0,1,1,0,0,-1,1,2,2,2,2,0,0,-2,3,1,-3,0,2,1,2,1,-2,0,2,3,1,1,-1,-3,-4,0,-9,-10,-6,10,-2,6,6,6,7,9,10,10,12,12,12,12,13,14,13,14,14,13,13,15,15,14,13,13,15,15,13,13,11,13,14,11,9,11,9,6,7,3,2,-1,-30,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,2022/07/22,18:59:20,"C227220031      ","N227204016      ",1,1,0,1,3,5,6,8,4,6,7,6,7,9,8,7,6,6,5,7,7,5,4,6,5,7,7,6,3,5,6,7,7,3,4,0,3,5,-1,-5,-3,15,3,3,4,5,6,6,6,8,6,10,6,6,7,6,6,6,5,5,4,5,4,5,4,6,5,6,1,2,0,-1,0,1,-2,-1,-3,-4,-7,-7,-9,-14,-26,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,2022/07/22,18:59:21,"C227220031      ","N227204016      ",1,1,3,5,8,11,12,13,13,14,17,15,16,18,19,19,18,18,18,17,20,18,17,18,18,18,17,15,14,13,15,15,14,12,10,7,10,8,0,-1,1,11,2,3,8,8,9,11,12,13,14,16,16,16,15,17,16,17,17,15,15,19,17,15,19,18,18,18,15,16,13,13,12,12,10,8,7,6,1,-2,-3,-7,-27,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
