"VISION2_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","카메라 종합 결과","평탄도 결과","VISION2_DATA_01","VISION2_DATA_02","VISION2_DATA_03","VISION2_DATA_04","VISION2_DATA_05","VISION2_DATA_06","VISION2_DATA_07","VISION2_DATA_08","VISION2_DATA_09","VISION2_DATA_10","VISION2_DATA_11","VISION2_DATA_12","VISION2_DATA_13","VISION2_DATA_14","VISION2_DATA_15","VISION2_DATA_16","VISION2_DATA_17","VISION2_DATA_18","VISION2_DATA_19","VISION2_DATA_20","VISION2_DATA_21","VISION2_DATA_22","VISION2_DATA_23","VISION2_DATA_24","VISION2_DATA_25","VISION2_DATA_26","VISION2_DATA_27","VISION2_DATA_28","VISION2_DATA_29","VISION2_DATA_30","VISION2_DATA_31","VISION2_DATA_32","VISION2_DATA_33","VISION2_DATA_34","VISION2_DATA_35","VISION2_DATA_36","VISION2_DATA_37","VISION2_DATA_38","VISION2_DATA_39","VISION2_DATA_40","VISION2_DATA_41","VISION2_DATA_42","VISION2_DATA_43","VISION2_DATA_44","VISION2_DATA_45","VISION2_DATA_46","VISION2_DATA_47","VISION2_DATA_48","VISION2_DATA_49","VISION2_DATA_50","VISION2_DATA_51","VISION2_DATA_52","VISION2_DATA_53","VISION2_DATA_54","VISION2_DATA_55","VISION2_DATA_56","VISION2_DATA_57","VISION2_DATA_58","VISION2_DATA_59","VISION2_DATA_60","VISION2_DATA_61","VISION2_DATA_62","VISION2_DATA_63","VISION2_DATA_64","VISION2_DATA_65","VISION2_DATA_66","VISION2_DATA_67","VISION2_DATA_68","VISION2_DATA_69","VISION2_DATA_70","VISION2_DATA_71","VISION2_DATA_72","VISION2_DATA_73","VISION2_DATA_74","VISION2_DATA_75","VISION2_DATA_76","VISION2_DATA_77","VISION2_DATA_78","VISION2_DATA_79","VISION2_DATA_80","VISION2_DATA_81","VISION2_DATA_82","VISION2_DATA_83","VISION2_DATA_84","VISION2_DATA_85","VISION2_DATA_86","VISION2_DATA_87","VISION2_DATA_88","VISION2_DATA_89","VISION2_DATA_90","VISION2_DATA_91","VISION2_DATA_92","VISION2_DATA_93","VISION2_DATA_94","VISION2_DATA_95","VISION2_DATA_96","VISION2_DATA_97","VISION2_DATA_98","VISION2_DATA_99","VISION2_DATA_100","VISION2_DATA_101","VISION2_DATA_102","VISION2_DATA_103","VISION2_DATA_104","VISION2_DATA_105","VISION2_DATA_106","VISION2_DATA_107","VISION2_DATA_108","VISION2_DATA_109","VISION2_DATA_110","VISION2_DATA_111","VISION2_DATA_112","VISION2_DATA_113","VISION2_DATA_114","VISION2_DATA_115","VISION2_DATA_116","VISION2_DATA_117","VISION2_DATA_118","VISION2_DATA_119","VISION2_DATA_120","VISION2_DATA_121","VISION2_DATA_122","VISION2_DATA_123","VISION2_DATA_124","VISION2_DATA_125","VISION2_DATA_126","VISION2_DATA_127","VISION2_DATA_128","VISION2_DATA_129","VISION2_DATA_130","VISION2_DATA_131","VISION2_DATA_132","VISION2_DATA_133","VISION2_DATA_134","VISION2_DATA_135","VISION2_DATA_136","VISION2_DATA_137","VISION2_DATA_138","VISION2_DATA_139","VISION2_DATA_140","VISION2_DATA_141","VISION2_DATA_142","VISION2_DATA_143","VISION2_DATA_144","VISION2_DATA_145","VISION2_DATA_146","VISION2_DATA_147","VISION2_DATA_148","VISION2_DATA_149","VISION2_DATA_150","VISION2_DATA_151","VISION2_DATA_152","VISION2_DATA_153","VISION2_DATA_154","VISION2_DATA_155","VISION2_DATA_156","VISION2_DATA_157","VISION2_DATA_158","VISION2_DATA_159","VISION2_DATA_160","VISION2_DATA_161","VISION2_DATA_162","VISION2_DATA_163","VISION2_DATA_164","VISION2_DATA_165","VISION2_DATA_166","VISION2_DATA_167","VISION2_DATA_168","VISION2_DATA_169","VISION2_DATA_170","VISION2_DATA_171","VISION2_DATA_172","VISION2_DATA_173","VISION2_DATA_174","VISION2_DATA_175","VISION2_DATA_176","VISION2_DATA_177","VISION2_DATA_178","VISION2_DATA_179","VISION2_DATA_180","VISION2_DATA_181","VISION2_DATA_182"
902,2022/07/23,23:20:15,"C227220027      ","N227216007      ",1,1,1,1,4,4,7,8,6,7,8,6,8,9,9,9,9,8,8,7,8,7,5,6,7,5,4,4,2,3,5,4,3,2,1,-1,-2,1,-6,-7,-6,16,-3,24,24,24,26,27,28,28,28,32,31,31,31,31,30,29,30,29,31,29,29,29,27,28,27,28,26,25,24,25,24,26,23,22,19,15,14,14,11,7,15,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,2022/07/23,23:20:17,"C227220027      ","N227216007      ",1,1,4,5,6,9,11,12,11,12,14,12,13,15,15,13,14,12,14,14,14,12,11,12,12,11,11,9,8,8,10,9,7,6,3,0,2,2,-5,-8,-5,16,-5,16,17,18,20,21,22,22,23,25,25,28,27,26,25,26,26,27,26,25,24,23,22,22,22,25,22,20,21,20,19,18,17,16,15,11,12,10,7,3,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,2022/07/23,23:20:18,"C227220027      ","N227216007      ",1,1,-4,-5,-1,-1,2,2,0,2,4,2,5,3,3,2,4,1,2,2,0,0,-2,1,0,-1,-3,-2,-5,-3,-2,-3,-3,-5,-5,-10,-7,-6,-12,-13,-9,10,-6,25,24,27,26,30,29,29,30,32,32,33,32,34,31,30,30,31,29,30,29,28,29,28,27,27,26,27,24,24,25,24,21,21,18,15,14,15,11,7,17,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,2022/07/23,23:20:19,"C227220027      ","N227216007      ",1,1,6,7,8,11,12,14,12,14,16,15,17,16,16,16,17,16,16,16,17,16,14,15,14,14,14,13,10,10,10,10,9,6,5,1,3,4,-5,-6,-4,15,-5,16,16,16,19,19,21,19,22,24,24,25,24,26,23,23,23,23,22,23,23,21,22,22,21,23,21,22,21,21,21,22,20,18,18,16,13,12,12,7,12,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,2022/07/23,23:20:20,"C227220027      ","N227216007      ",1,1,11,12,14,17,18,19,17,21,21,20,22,21,22,21,22,20,19,21,22,18,16,19,18,18,18,17,15,14,16,15,14,15,11,9,7,9,1,-2,0,21,-6,13,15,16,18,17,18,18,19,20,21,21,22,21,20,20,19,19,20,23,20,19,19,19,18,18,17,16,14,16,16,17,16,14,12,11,8,6,5,0,7,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,2022/07/23,23:20:21,"C227220027      ","N227216007      ",1,1,3,4,5,8,10,12,9,11,15,13,15,14,16,13,15,16,16,15,16,15,12,14,13,15,12,12,7,8,11,11,7,6,4,1,1,3,-5,-6,-4,14,-3,15,17,16,17,18,19,18,20,24,21,23,22,24,22,23,22,23,23,23,23,23,24,22,24,25,23,23,23,22,23,23,21,21,19,19,17,16,14,9,10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,2022/07/23,23:20:22,"C227220027      ","N227216007      ",1,1,1,3,5,8,8,10,9,10,12,11,13,13,13,12,13,13,12,13,14,13,10,12,12,11,10,10,8,8,9,9,7,4,3,0,2,3,-5,-7,-4,8,-4,15,17,18,19,20,21,21,22,24,23,24,25,25,23,24,22,23,24,24,24,24,21,21,22,23,20,19,21,20,21,21,18,19,18,15,14,13,11,9,7,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,2022/07/23,23:20:23,"C227220027      ","N227216007      ",1,1,0,-1,0,4,5,6,4,6,9,6,9,8,9,8,10,9,9,8,9,7,4,7,7,6,7,7,5,4,6,6,3,3,2,-1,-1,1,-5,-7,-4,14,-3,24,24,25,26,26,28,27,28,32,32,32,30,32,30,32,31,31,31,32,31,31,30,31,30,31,29,30,28,29,29,29,27,25,23,19,18,15,13,9,17,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,2022/07/23,23:20:25,"C227220027      ","N227216007      ",1,1,9,8,12,14,14,17,13,16,17,17,17,17,17,17,19,17,18,16,17,16,14,14,14,16,13,15,13,11,11,11,9,8,6,4,3,4,-3,-5,-1,21,-3,12,14,14,16,16,17,18,18,20,19,21,19,21,18,19,17,19,21,20,20,17,17,17,15,18,18,18,16,17,18,17,14,13,11,10,9,5,5,1,8,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,2022/07/23,23:20:26,"C227220027      ","N227216007      ",1,1,7,7,8,12,13,13,11,14,14,13,15,14,15,13,14,15,13,14,14,12,10,12,12,11,11,10,7,7,8,9,8,6,5,2,3,4,-4,-5,-2,18,-1,15,14,14,16,16,19,17,18,21,19,21,20,21,18,17,16,18,19,19,17,17,17,16,17,17,14,16,15,15,16,16,14,13,11,10,8,7,6,2,10,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,2022/07/23,23:20:27,"C227220027      ","N227216007      ",1,1,0,1,1,4,4,5,4,4,7,5,5,5,6,5,5,6,5,6,7,5,4,4,3,3,3,1,0,0,0,0,-2,-5,-6,-8,-6,-7,-12,-14,-11,13,-11,15,17,15,17,18,19,19,19,19,21,21,21,23,20,18,20,20,20,20,19,18,18,18,18,19,17,16,16,17,17,17,14,14,13,13,10,10,7,3,11,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,2022/07/23,23:20:28,"C227220027      ","N227216007      ",1,1,-4,-3,-1,2,3,4,3,4,5,4,6,6,7,6,7,6,6,5,6,4,2,5,5,4,3,4,2,1,4,3,1,0,-1,-3,-4,-2,-9,-9,-7,11,-6,24,24,24,26,27,26,28,28,29,28,31,30,31,29,31,32,32,30,33,33,32,34,33,34,33,31,31,29,30,29,30,27,23,26,22,20,17,15,11,17,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,2022/07/23,23:20:29,"C227220027      ","N227216007      ",1,1,-1,-2,0,1,2,3,-1,2,3,2,4,5,2,3,4,2,1,3,3,1,-1,2,1,2,1,0,-2,-2,1,0,-2,-3,-4,-7,-7,-5,-13,-15,-10,11,-9,15,15,16,16,16,18,18,17,18,19,19,18,17,16,16,17,16,16,17,16,16,15,15,14,16,15,17,15,16,18,17,14,14,15,13,11,10,8,7,10,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,2022/07/23,23:20:29,"C227220027      ","N227216007      ",1,1,-4,-4,-2,-1,-1,0,-2,-2,1,-1,1,1,0,-1,0,1,0,0,0,-1,-2,1,0,1,1,2,0,0,2,1,2,0,0,-3,-1,0,-5,-7,-4,9,0,16,17,16,19,18,17,17,17,19,16,18,17,18,18,18,18,17,17,18,18,17,19,19,19,21,20,20,19,19,22,21,18,18,15,14,14,13,10,7,12,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,2022/07/23,23:20:29,"C227220027      ","N227216007      ",1,1,1,2,2,3,4,5,3,4,5,5,5,5,4,4,5,4,4,4,5,5,3,4,3,5,4,4,3,1,2,3,2,-1,0,-4,-2,0,-8,-8,-7,17,-4,14,15,15,15,16,16,16,16,18,17,18,17,17,17,17,16,17,17,19,16,16,15,17,17,17,16,16,14,15,17,17,14,12,10,11,9,8,7,5,11,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,2022/07/23,23:20:31,"C227220027      ","N227216007      ",1,1,-8,-9,-7,-5,-3,-2,-6,-6,-3,-5,-4,-5,-4,-4,-2,-2,-3,-3,-2,-4,-6,-3,-2,-1,-2,-2,-6,-4,-2,-2,-3,-4,-4,-10,-7,-4,-10,-10,-9,9,-10,20,20,21,22,22,22,22,22,23,23,24,25,25,24,24,21,21,23,28,25,23,23,24,24,23,23,24,21,23,21,25,21,17,17,15,14,11,9,3,17,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,2022/07/23,23:20:31,"C227220027      ","N227216007      ",1,1,4,5,8,8,9,10,7,9,8,7,8,9,8,7,5,5,4,5,6,5,3,4,5,6,3,2,1,3,3,4,3,2,-1,-3,-1,0,-9,-10,-6,21,-7,17,18,19,19,19,18,20,20,23,23,23,22,23,24,22,23,23,23,26,23,21,23,23,23,24,21,22,22,21,21,22,17,18,16,15,13,13,11,8,11,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,2022/07/23,23:20:32,"C227220027      ","N227216007      ",1,1,-5,-5,-5,-2,-1,-1,-2,-3,-1,-2,-1,1,-2,0,-1,-3,-2,-3,0,-2,-4,-3,-2,-1,-2,-1,-3,-2,-1,-1,-1,-4,-4,-7,-4,-3,-10,-10,-9,11,-5,18,21,20,21,23,21,20,21,25,23,24,23,24,23,24,22,24,23,25,23,22,23,23,24,25,22,23,23,23,23,24,22,21,18,16,15,13,12,7,14,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,2022/07/23,23:20:32,"C227220027      ","N227216007      ",1,1,-1,-2,-1,1,2,3,1,1,3,1,3,2,2,2,3,2,1,2,3,2,0,0,2,3,1,1,1,0,2,1,2,1,-1,-5,-2,-1,-8,-9,-7,13,-5,16,17,17,18,20,21,20,21,24,21,25,24,23,23,22,22,23,23,23,23,23,21,24,21,23,21,23,21,23,22,24,22,22,21,17,15,14,11,7,11,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,2022/07/23,23:20:34,"C227220027      ","N227216007      ",1,1,-4,-6,-4,-2,0,-1,-3,-2,1,-1,0,0,0,2,1,0,0,1,1,1,0,1,0,1,0,1,1,2,2,4,3,2,0,-2,-1,1,-5,-5,-4,8,-2,19,21,21,20,25,23,22,23,26,25,26,27,28,27,27,28,27,29,29,30,28,30,29,29,30,27,29,28,28,27,26,22,21,22,20,18,15,13,11,16,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,2022/07/23,23:20:34,"C227220027      ","N227216007      ",1,1,8,8,10,12,14,15,13,14,15,15,16,16,14,13,15,14,13,13,13,12,9,11,12,11,9,9,6,7,9,9,7,6,5,2,3,4,-3,-5,-3,18,-8,13,14,16,17,18,18,17,17,19,19,21,21,21,19,20,19,20,19,22,22,17,21,18,19,18,17,18,13,16,16,14,12,13,10,9,6,5,3,-1,7,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,2022/07/23,23:20:36,"C227220027      ","N227216007      ",1,1,1,0,1,3,3,4,3,2,3,2,4,3,2,2,3,2,2,1,3,3,0,1,4,2,3,2,0,1,2,3,2,0,0,-4,-3,-1,-8,-10,-6,13,-4,14,14,15,15,16,17,18,18,19,20,20,20,21,20,19,19,20,20,22,21,20,21,22,21,21,20,20,19,21,22,22,18,18,14,14,11,9,7,6,9,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,2022/07/23,23:20:36,"C227220027      ","N227216007      ",1,1,-2,-1,0,2,3,3,2,2,6,5,6,6,6,6,7,7,7,7,8,6,5,8,7,9,8,8,6,8,9,9,7,6,5,2,4,5,-3,-4,-1,10,2,21,24,24,26,27,27,26,27,31,31,30,31,32,31,31,32,32,33,33,33,32,32,33,32,34,32,31,30,29,28,28,29,29,26,24,20,18,15,12,16,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,2022/07/23,23:20:37,"C227220027      ","N227216007      ",1,1,3,2,4,5,6,7,4,5,6,5,6,4,4,3,5,5,4,3,4,4,2,3,4,5,2,1,1,0,2,3,1,-1,-1,-5,-3,-1,-9,-10,-7,17,-5,11,12,12,13,15,13,12,14,17,16,15,14,17,16,17,14,16,15,17,17,14,17,16,15,17,17,15,14,16,17,19,15,15,14,13,11,10,8,5,7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,2022/07/23,23:20:38,"C227220027      ","N227216007      ",1,1,8,8,9,12,11,11,9,9,10,9,10,9,9,7,8,6,5,5,7,4,2,3,4,4,2,2,2,1,2,3,2,1,0,-2,0,2,-7,-8,-4,23,-4,13,13,15,14,15,16,16,16,18,18,19,19,16,16,16,15,14,14,15,14,12,14,13,12,14,11,11,9,9,11,11,10,11,10,8,7,4,3,1,9,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,2022/07/23,23:20:39,"C227220027      ","N227216007      ",1,1,1,1,2,4,5,6,3,5,7,5,6,5,6,5,6,5,4,3,6,4,2,4,4,4,2,2,1,0,1,4,2,1,1,-3,-1,0,-6,-7,-5,13,-2,10,10,12,12,14,15,12,13,17,15,16,15,17,15,13,15,13,13,15,12,12,12,12,13,15,11,10,10,11,13,15,12,13,11,10,8,7,4,1,7,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,2022/07/23,23:20:39,"C227220027      ","N227216007      ",1,1,-3,-2,0,2,3,3,2,3,5,3,6,5,5,3,5,5,3,3,5,3,0,3,4,3,1,1,0,0,0,1,1,-2,-3,-5,-5,-3,-11,-13,-10,6,-12,17,19,21,21,22,26,22,23,25,25,27,27,25,26,25,25,26,25,29,28,24,25,26,26,25,23,25,21,22,22,25,22,20,21,17,16,15,12,7,10,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,2022/07/23,23:20:39,"C227220027      ","N227216007      ",1,1,-3,-3,-2,0,1,1,-1,0,1,0,1,-1,0,0,-2,-1,-2,-3,-1,-3,-6,-3,-3,-2,-3,-4,-5,-5,-3,-3,-4,-6,-8,-10,-8,-6,-13,-17,-12,8,-10,18,21,21,21,22,23,23,24,26,27,26,26,26,26,26,25,25,24,28,26,25,25,24,24,23,23,23,21,20,21,21,19,17,19,14,13,12,11,8,13,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,2022/07/23,23:20:41,"C227220027      ","N227216007      ",1,1,2,2,3,6,6,7,3,5,8,6,6,6,5,5,5,4,5,4,5,3,0,2,2,3,2,1,-3,-2,-1,0,-2,-3,-3,-6,-6,-4,-10,-11,-9,12,-7,18,18,19,19,21,22,22,22,23,25,24,23,24,23,21,22,23,22,23,21,21,19,20,21,20,19,18,17,16,18,19,17,16,13,13,10,10,6,2,12,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
