"VISION2_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","카메라 종합 결과","평탄도 결과","VISION2_DATA_01","VISION2_DATA_02","VISION2_DATA_03","VISION2_DATA_04","VISION2_DATA_05","VISION2_DATA_06","VISION2_DATA_07","VISION2_DATA_08","VISION2_DATA_09","VISION2_DATA_10","VISION2_DATA_11","VISION2_DATA_12","VISION2_DATA_13","VISION2_DATA_14","VISION2_DATA_15","VISION2_DATA_16","VISION2_DATA_17","VISION2_DATA_18","VISION2_DATA_19","VISION2_DATA_20","VISION2_DATA_21","VISION2_DATA_22","VISION2_DATA_23","VISION2_DATA_24","VISION2_DATA_25","VISION2_DATA_26","VISION2_DATA_27","VISION2_DATA_28","VISION2_DATA_29","VISION2_DATA_30","VISION2_DATA_31","VISION2_DATA_32","VISION2_DATA_33","VISION2_DATA_34","VISION2_DATA_35","VISION2_DATA_36","VISION2_DATA_37","VISION2_DATA_38","VISION2_DATA_39","VISION2_DATA_40","VISION2_DATA_41","VISION2_DATA_42","VISION2_DATA_43","VISION2_DATA_44","VISION2_DATA_45","VISION2_DATA_46","VISION2_DATA_47","VISION2_DATA_48","VISION2_DATA_49","VISION2_DATA_50","VISION2_DATA_51","VISION2_DATA_52","VISION2_DATA_53","VISION2_DATA_54","VISION2_DATA_55","VISION2_DATA_56","VISION2_DATA_57","VISION2_DATA_58","VISION2_DATA_59","VISION2_DATA_60","VISION2_DATA_61","VISION2_DATA_62","VISION2_DATA_63","VISION2_DATA_64","VISION2_DATA_65","VISION2_DATA_66","VISION2_DATA_67","VISION2_DATA_68","VISION2_DATA_69","VISION2_DATA_70","VISION2_DATA_71","VISION2_DATA_72","VISION2_DATA_73","VISION2_DATA_74","VISION2_DATA_75","VISION2_DATA_76","VISION2_DATA_77","VISION2_DATA_78","VISION2_DATA_79","VISION2_DATA_80","VISION2_DATA_81","VISION2_DATA_82","VISION2_DATA_83","VISION2_DATA_84","VISION2_DATA_85","VISION2_DATA_86","VISION2_DATA_87","VISION2_DATA_88","VISION2_DATA_89","VISION2_DATA_90","VISION2_DATA_91","VISION2_DATA_92","VISION2_DATA_93","VISION2_DATA_94","VISION2_DATA_95","VISION2_DATA_96","VISION2_DATA_97","VISION2_DATA_98","VISION2_DATA_99","VISION2_DATA_100","VISION2_DATA_101","VISION2_DATA_102","VISION2_DATA_103","VISION2_DATA_104","VISION2_DATA_105","VISION2_DATA_106","VISION2_DATA_107","VISION2_DATA_108","VISION2_DATA_109","VISION2_DATA_110","VISION2_DATA_111","VISION2_DATA_112","VISION2_DATA_113","VISION2_DATA_114","VISION2_DATA_115","VISION2_DATA_116","VISION2_DATA_117","VISION2_DATA_118","VISION2_DATA_119","VISION2_DATA_120","VISION2_DATA_121","VISION2_DATA_122","VISION2_DATA_123","VISION2_DATA_124","VISION2_DATA_125","VISION2_DATA_126","VISION2_DATA_127","VISION2_DATA_128","VISION2_DATA_129","VISION2_DATA_130","VISION2_DATA_131","VISION2_DATA_132","VISION2_DATA_133","VISION2_DATA_134","VISION2_DATA_135","VISION2_DATA_136","VISION2_DATA_137","VISION2_DATA_138","VISION2_DATA_139","VISION2_DATA_140","VISION2_DATA_141","VISION2_DATA_142","VISION2_DATA_143","VISION2_DATA_144","VISION2_DATA_145","VISION2_DATA_146","VISION2_DATA_147","VISION2_DATA_148","VISION2_DATA_149","VISION2_DATA_150","VISION2_DATA_151","VISION2_DATA_152","VISION2_DATA_153","VISION2_DATA_154","VISION2_DATA_155","VISION2_DATA_156","VISION2_DATA_157","VISION2_DATA_158","VISION2_DATA_159","VISION2_DATA_160","VISION2_DATA_161","VISION2_DATA_162","VISION2_DATA_163","VISION2_DATA_164","VISION2_DATA_165","VISION2_DATA_166","VISION2_DATA_167","VISION2_DATA_168","VISION2_DATA_169","VISION2_DATA_170","VISION2_DATA_171","VISION2_DATA_172","VISION2_DATA_173","VISION2_DATA_174","VISION2_DATA_175","VISION2_DATA_176","VISION2_DATA_177","VISION2_DATA_178","VISION2_DATA_179","VISION2_DATA_180","VISION2_DATA_181","VISION2_DATA_182"
82,2022/07/23,09:53:21,"C227230020      ","N227226025      ",0,0,29,32,37,44,48,51,51,55,59,58,63,64,66,64,67,67,67,69,66,65,64,66,65,64,64,63,60,62,61,61,56,55,52,49,46,46,37,33,33,31,25,45,48,50,54,59,62,62,66,69,70,70,72,74,75,75,75,77,78,79,78,78,78,76,77,77,73,74,74,70,70,72,67,64,61,58,54,49,44,39,20,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2022/07/23,09:53:22,"C227230020      ","N227226025      ",0,0,26,30,35,40,45,48,47,52,53,57,59,61,60,59,62,63,62,64,65,63,62,63,63,63,60,58,56,57,55,57,54,52,50,45,46,44,35,30,30,31,27,38,45,45,52,54,55,58,61,63,62,66,68,68,70,70,72,72,73,75,75,72,74,73,72,72,70,71,68,68,68,66,65,62,61,56,54,48,45,37,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2022/07/23,09:53:22,"C227230020      ","N227226025      ",0,0,30,35,39,42,46,48,48,50,53,56,58,60,62,62,64,63,62,63,63,63,61,61,60,59,59,59,56,56,55,54,51,48,46,42,40,41,33,29,29,35,25,37,42,47,52,54,59,58,61,64,65,67,68,70,69,69,71,74,75,74,73,72,72,73,72,70,69,69,69,69,68,65,62,59,57,53,49,47,42,37,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2022/07/23,09:53:22,"C227230020      ","N227226025      ",0,0,25,29,33,39,43,47,48,51,53,56,58,58,60,60,61,62,63,65,65,65,61,63,64,63,60,60,57,57,58,58,54,51,50,46,46,44,35,29,32,32,26,38,42,46,50,55,59,60,65,67,68,71,71,72,75,74,78,78,77,79,78,77,78,77,78,78,75,76,74,72,70,69,67,62,61,59,56,49,45,39,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2022/07/23,09:53:23,"C227230020      ","N227226025      ",0,0,33,36,40,46,51,55,55,57,61,62,66,66,69,68,69,69,71,68,71,68,69,69,68,66,66,65,63,62,64,61,58,57,52,46,47,45,38,30,32,36,24,44,49,51,57,61,62,65,67,68,70,72,74,75,75,74,77,76,78,79,77,77,78,75,75,76,72,73,71,70,69,68,65,62,61,59,53,48,44,37,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2022/07/23,09:53:23,"C227230020      ","N227226025      ",0,0,28,29,34,40,45,47,49,54,56,60,63,66,65,64,64,66,66,67,69,69,67,68,67,66,63,63,61,59,62,61,58,53,52,49,47,47,36,32,32,28,28,41,47,52,55,59,61,63,68,70,74,74,77,77,79,78,81,80,80,83,82,81,82,81,81,83,80,79,76,75,77,75,73,70,66,64,62,57,54,48,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2022/07/23,09:53:23,"C227230020      ","N227226025      ",1,1,21,26,29,34,37,40,38,40,42,44,46,47,48,49,51,50,50,51,50,49,48,48,49,49,46,46,45,45,45,44,41,38,36,32,32,33,23,21,21,28,19,35,40,42,45,50,53,52,55,59,58,59,61,62,61,65,64,65,67,66,65,64,66,63,65,66,62,63,63,62,61,63,58,58,54,54,54,48,46,43,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2022/07/23,09:53:24,"C227230020      ","N227226025      ",0,0,19,25,29,33,37,40,42,45,46,48,52,53,53,51,54,55,54,55,54,54,52,52,53,51,49,49,47,48,47,47,45,40,39,36,35,34,24,20,21,32,18,36,40,45,48,52,53,55,58,62,63,65,67,67,68,70,70,69,72,72,70,72,72,70,72,71,70,69,65,65,64,65,61,58,59,56,52,47,45,39,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2022/07/23,09:53:24,"C227230020      ","N227226025      ",0,0,35,39,46,53,58,60,62,67,70,71,74,74,79,78,80,80,80,81,82,82,79,82,82,81,79,80,78,79,79,78,73,72,68,65,63,63,54,46,50,39,42,44,49,52,60,63,66,68,73,76,76,79,80,82,82,82,85,86,89,89,88,88,90,89,89,90,87,87,86,86,87,84,83,79,77,76,71,69,65,59,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2022/07/23,09:53:24,"C227230020      ","N227226025      ",0,0,29,35,38,44,49,50,51,57,58,60,63,64,63,65,65,66,65,66,67,66,66,67,66,65,61,62,59,57,61,59,56,53,51,45,47,45,34,31,31,34,24,38,43,46,51,56,56,58,62,64,67,70,68,71,71,68,72,72,73,75,75,73,74,74,72,74,71,72,69,71,69,67,65,64,63,59,55,47,46,36,17,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2022/07/23,09:53:25,"C227230020      ","N227226025      ",0,0,23,26,31,37,40,44,44,47,48,50,53,55,56,57,59,58,60,58,60,59,56,57,58,57,55,56,53,54,55,53,49,47,45,41,41,40,33,29,30,27,25,36,38,43,48,54,56,55,60,61,63,63,63,67,66,67,67,68,69,72,68,70,70,70,69,69,67,67,67,64,64,64,61,57,55,51,50,46,43,37,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2022/07/23,09:53:26,"C227230020      ","N227226025      ",0,0,15,18,24,28,34,37,39,42,45,47,51,54,51,52,55,54,55,55,57,55,55,55,56,56,55,54,53,51,52,53,51,48,45,40,41,41,31,27,27,24,25,41,45,50,54,57,60,62,64,68,70,71,72,76,76,77,78,78,79,82,80,77,79,79,79,78,79,79,75,75,75,74,72,69,68,64,60,57,54,48,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2022/07/23,09:53:26,"C227230020      ","N227226025      ",0,0,28,34,38,43,47,50,51,52,57,56,60,61,63,61,61,65,63,64,64,65,62,63,64,64,62,59,59,59,59,56,54,53,51,44,44,43,36,33,32,31,28,38,43,47,53,57,58,58,61,65,66,65,67,68,67,70,71,71,73,73,72,71,73,72,72,73,69,69,70,69,68,68,65,64,61,58,55,51,51,45,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2022/07/23,09:53:26,"C227230020      ","N227226025      ",0,0,26,31,35,40,45,47,50,53,56,58,58,62,63,61,61,63,64,63,65,64,64,64,64,64,60,60,59,56,60,57,56,53,50,44,45,45,34,31,33,30,26,39,43,46,50,54,57,58,61,65,66,69,67,71,71,71,72,72,74,75,73,74,75,74,74,74,72,73,72,70,70,69,66,63,64,60,57,50,50,41,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2022/07/23,09:53:27,"C227230020      ","N227226025      ",0,0,24,29,32,37,42,43,44,46,49,50,53,55,56,56,59,58,59,58,57,57,56,57,58,59,55,53,53,51,53,54,49,45,41,39,37,39,29,26,27,27,22,41,45,48,53,58,58,60,62,65,67,68,70,69,71,71,72,74,76,74,74,73,76,75,74,73,72,73,71,70,70,69,66,62,61,57,55,51,48,44,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2022/07/23,09:53:27,"C227230020      ","N227226025      ",0,0,17,24,29,32,37,42,43,45,49,51,54,54,55,56,57,57,57,57,58,57,57,59,58,55,54,54,52,52,51,51,47,45,43,40,39,37,27,25,25,26,20,42,46,48,54,57,59,59,64,67,69,69,71,73,72,73,76,76,76,75,75,76,77,75,75,77,73,73,71,70,71,70,68,63,63,59,57,52,48,44,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2022/07/23,09:53:27,"C227230020      ","N227226025      ",1,1,31,35,38,43,47,50,49,56,58,59,61,62,65,65,65,66,66,68,66,66,64,64,64,63,62,61,60,60,61,59,57,53,51,47,47,44,35,29,32,33,23,38,42,46,50,52,55,56,59,62,63,62,64,65,66,66,66,67,69,69,68,70,70,68,67,68,65,65,64,65,62,61,59,55,54,50,48,43,40,35,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2022/07/23,09:53:28,"C227230020      ","N227226025      ",0,0,23,29,33,37,42,44,48,49,52,55,58,58,60,59,61,60,61,63,62,60,62,61,60,62,58,59,58,56,55,56,54,51,50,44,45,44,35,30,28,30,27,41,46,50,52,57,59,61,64,66,65,68,69,73,72,73,73,73,77,75,75,75,75,75,76,77,74,74,71,71,69,69,65,60,61,58,55,52,49,41,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2022/07/23,09:53:28,"C227230020      ","N227226025      ",0,0,27,33,37,41,44,49,48,52,55,56,59,59,62,63,64,64,64,67,67,64,64,63,64,63,62,63,62,59,59,58,52,51,50,45,43,41,34,31,31,31,23,39,44,46,50,54,56,60,62,64,65,66,68,70,69,70,73,73,73,74,74,73,75,73,73,74,71,72,71,71,72,69,64,62,60,59,54,50,46,39,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2022/07/23,09:53:29,"C227230020      ","N227226025      ",0,0,22,26,31,37,42,46,47,52,53,56,58,59,60,61,62,62,64,62,66,65,63,65,63,63,60,61,61,58,59,57,56,52,51,49,47,47,35,31,33,30,29,38,43,44,50,53,57,60,63,66,68,69,71,73,73,73,75,76,74,76,75,73,76,75,75,75,73,73,70,70,69,67,64,62,63,59,52,49,45,41,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2022/07/23,09:53:30,"C227230020      ","N227226025      ",0,0,33,36,42,47,52,55,53,56,60,61,66,67,69,68,69,69,71,70,71,68,68,68,67,67,66,64,62,61,62,61,59,57,52,47,48,46,37,32,30,37,23,40,44,48,53,56,57,60,62,66,67,67,69,72,71,72,72,72,75,74,72,72,72,72,72,72,70,69,68,67,66,66,64,62,59,57,54,47,45,39,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2022/07/23,09:53:31,"C227230020      ","N227226025      ",0,0,28,32,36,41,45,49,49,54,56,57,62,63,64,63,64,65,66,68,67,67,63,66,69,66,62,63,60,60,59,58,55,54,51,47,47,46,35,33,33,31,29,38,46,47,52,55,57,59,60,65,67,70,67,72,71,71,75,75,76,76,76,76,76,75,77,76,75,74,73,72,73,73,69,68,65,61,60,55,52,46,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2022/07/23,09:53:31,"C227230020      ","N227226025      ",0,0,29,32,36,42,48,50,50,52,56,57,61,61,63,65,66,65,67,67,67,64,65,65,63,63,61,61,60,60,59,60,54,52,50,46,45,44,36,33,34,30,28,38,43,45,49,54,55,57,62,62,63,66,68,68,68,70,70,71,73,72,73,71,70,70,70,70,67,66,66,65,63,64,60,57,57,53,47,43,41,37,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2022/07/23,09:53:33,"C227230020      ","N227226025      ",1,1,22,26,30,35,38,43,42,46,48,50,51,53,53,55,55,55,54,56,57,56,54,55,55,55,52,51,49,49,50,50,48,43,41,38,38,39,28,24,26,33,22,36,41,43,47,52,53,54,58,61,62,64,65,67,65,66,66,66,70,70,67,68,69,67,69,67,66,67,64,64,64,64,63,61,56,54,51,48,44,43,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2022/07/23,09:53:33,"C227230020      ","N227226025      ",0,0,36,42,47,52,59,63,62,68,71,74,77,78,82,81,84,82,85,85,86,84,84,86,86,85,86,84,84,82,82,82,78,75,71,67,66,67,54,50,50,39,42,43,49,54,57,61,65,66,68,72,73,75,75,77,77,78,81,81,82,84,83,80,81,82,82,82,81,80,80,78,79,78,76,74,70,68,66,61,57,49,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2022/07/23,09:53:33,"C227230020      ","N227226025      ",0,0,31,34,38,46,50,54,55,59,63,63,66,69,68,68,67,70,70,71,71,71,69,70,70,71,68,66,62,64,65,64,63,59,59,53,54,51,39,36,35,35,31,42,46,50,53,57,60,61,64,69,70,71,74,75,75,80,79,79,80,80,80,80,80,80,80,79,77,77,73,71,73,72,68,65,64,59,55,50,46,39,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2022/07/23,09:53:34,"C227230020      ","N227226025      ",0,0,23,28,31,37,41,44,44,46,49,49,54,55,58,57,59,61,59,59,59,58,55,57,57,58,56,56,53,53,55,54,49,47,42,42,40,37,29,25,29,29,22,39,43,47,52,56,56,58,63,63,65,65,66,68,68,71,70,70,74,73,72,71,71,70,69,70,68,68,66,66,65,67,62,61,60,56,54,49,47,41,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2022/07/23,09:53:34,"C227230020      ","N227226025      ",0,0,17,21,26,32,36,38,41,45,47,49,54,52,54,54,56,57,58,57,59,59,56,57,57,58,56,53,55,53,51,52,51,48,45,40,41,41,31,27,28,23,24,45,51,54,58,60,64,66,67,70,72,76,76,78,78,80,81,82,81,84,81,82,81,81,82,81,81,80,76,76,76,74,71,68,67,62,60,57,55,48,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2022/07/23,09:53:34,"C227230020      ","N227226025      ",0,0,34,38,43,48,53,54,56,59,63,64,67,65,67,68,68,68,71,71,69,69,70,70,70,67,65,65,65,65,65,63,60,58,54,52,53,48,41,36,36,37,31,36,40,44,48,51,53,54,56,60,61,62,61,63,64,65,66,66,67,68,66,66,66,66,65,65,64,64,61,63,61,61,58,55,53,48,46,41,38,33,19,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
